id,longitude,latitude,time,B2,B3,B4,B8,B8A,B11,B12,timestamp
20190107T223701_20190107T223722_T59GMM,170.89177164246868,-43.99925803735313,1546900697000,129.0,138.0,97.0,32.0,45.0,142,123,2019-01-08 10:38:17
20190109T222539_20190109T222536_T59GMM,170.89177164246868,-43.99925803735313,1547072904000,5380.0,5000.0,4668.0,4844.0,4900.0,3545,2583,2019-01-10 10:28:24
20190112T223659_20190112T223701_T59GMM,170.89177164246868,-43.99925803735313,1547332701000,9600.0,9096.0,8704.0,9144.0,8295.0,4006,4551,2019-01-13 10:38:21
20190114T222531_20190114T222533_T59GMM,170.89177164246868,-43.99925803735313,1547504901410,3746.0,3444.0,3166.0,4188.0,3903.0,2968,2374,2019-01-15 10:28:21
20190117T223701_20190117T223658_T59GMM,170.89177164246868,-43.99925803735313,1547764698000,7216.0,6800.0,6548.0,7196.0,7096.0,5537,4485,2019-01-18 10:38:18
20190119T222539_20190119T222537_T59GMM,170.89177164246868,-43.99925803735313,1547936905000,1.0,24.0,1.0,1.0,1.0,112,68,2019-01-20 10:28:25
20190122T223659_20190122T223702_T59GMM,170.89177164246868,-43.99925803735313,1548196702000,244.0,326.0,224.0,60.0,51.0,172,154,2019-01-23 10:38:22
20190124T222531_20190124T222534_T59GMM,170.89177164246868,-43.99925803735313,1548368902000,2800.0,2188.0,2620.0,4160.0,4764.0,3684,3037,2019-01-25 10:28:22
20190127T223701_20190127T223659_T59GMM,170.89177164246868,-43.99925803735313,1548628698000,3426.0,3406.0,3396.0,4026.0,4113.0,3925,3436,2019-01-28 10:38:18
20190129T222539_20190129T222538_T59GMM,170.89177164246868,-43.99925803735313,1548800905000,1254.0,1284.0,1172.0,1792.0,1793.0,1275,1024,2019-01-30 10:28:25
20190201T223659_20190201T223702_T59GMM,170.89177164246868,-43.99925803735313,1549060702000,81.0,132.0,62.0,29.0,50.0,130,70,2019-02-02 10:38:22
20190203T222531_20190203T222534_T59GMM,170.89177164246868,-43.99925803735313,1549232902000,1.0,1.0,1.0,1.0,1.0,111,124,2019-02-04 10:28:22
20190206T223701_20190206T223659_T59GMM,170.89177164246868,-43.99925803735313,1549492698000,5328.0,5096.0,4892.0,5796.0,5523.0,4493,3593,2019-02-07 10:38:18
20190208T222539_20190208T222538_T59GMM,170.89177164246868,-43.99925803735313,1549664905000,1.0,1.0,1.0,1.0,1.0,99,96,2019-02-09 10:28:25
20190211T223659_20190211T223702_T59GMM,170.89177164246868,-43.99925803735313,1549924702000,1.0,65.0,1.0,1.0,1.0,108,100,2019-02-12 10:38:22
20190213T222531_20190213T222534_T59GMM,170.89177164246868,-43.99925803735313,1550096902000,2832.0,2788.0,2740.0,3652.0,3450.0,2264,2001,2019-02-14 10:28:22
20190216T223701_20190216T223659_T59GMM,170.89177164246868,-43.99925803735313,1550356698000,1.0,32.0,13.0,1.0,1.0,101,92,2019-02-17 10:38:18
20190218T222429_20190218T222423_T59GMM,170.89177164246868,-43.99925803735313,1550528905000,145.0,211.0,177.0,267.0,259.0,416,323,2019-02-19 10:28:25
20190221T223439_20190221T223550_T59GMM,170.89177164246868,-43.99925803735313,1550788701000,4364.0,4160.0,4100.0,4716.0,4770.0,4727,4661,2019-02-22 10:38:21
20190223T222531_20190223T222533_T59GMM,170.89177164246868,-43.99925803735313,1550960901000,7292.0,6836.0,6616.0,6876.0,6619.0,3668,3122,2019-02-24 10:28:21
20190226T223701_20190226T223658_T59GMM,170.89177164246868,-43.99925803735313,1551220697000,17.0,92.0,33.0,1.0,1.0,186,147,2019-02-27 10:38:17
20190228T222539_20190228T222536_T59GMM,170.89177164246868,-43.99925803735313,1551392903000,73.0,100.0,44.0,22.0,10.0,131,104,2019-03-01 10:28:23
20190303T223659_20190303T223812_T59GMM,170.89177164246868,-43.99925803735313,1551652702000,147.0,214.0,111.0,112.0,79.0,188,163,2019-03-04 10:38:22
20190305T222531_20190305T222532_T59GMM,170.89177164246868,-43.99925803735313,1551824899000,86.0,176.0,87.0,46.0,26.0,169,128,2019-03-06 10:28:19
20190308T223701_20190308T223657_T59GMM,170.89177164246868,-43.99925803735313,1552084696000,10.0,126.0,82.0,5.0,56.0,213,154,2019-03-09 10:38:16
20190310T222539_20190310T222604_T59GMM,170.89177164246868,-43.99925803735313,1552256902000,2584.0,2526.0,2354.0,2978.0,2690.0,1558,1427,2019-03-11 10:28:22
20190313T223659_20190313T223659_T59GMM,170.89177164246868,-43.99925803735313,1552516699000,7940.0,7536.0,7212.0,7300.0,6812.0,3050,2450,2019-03-14 10:38:19
20190315T222531_20190315T222534_T59GMM,170.89177164246868,-43.99925803735313,1552688902062,6764.0,6400.0,6092.0,5900.0,5933.0,4136,3321,2019-03-16 10:28:22
20190318T223701_20190318T223700_T59GMM,170.89177164246868,-43.99925803735313,1552948699000,7540.0,7132.0,6880.0,6640.0,6667.0,5001,3538,2019-03-19 10:38:19
20190320T222539_20190320T222537_T59GMM,170.89177164246868,-43.99925803735313,1553120904000,4964.0,4888.0,4848.0,5080.0,5286.0,5262,5002,2019-03-21 10:28:24
20190323T223659_20190323T223702_T59GMM,170.89177164246868,-43.99925803735313,1553380702000,109.0,142.0,73.0,24.0,44.0,149,126,2019-03-24 10:38:22
20190325T222541_20190325T222537_T59GMM,170.89177164246868,-43.99925803735313,1553552904000,1920.0,1844.0,1730.0,2078.0,2639.0,1864,1834,2019-03-26 10:28:24
20190328T223701_20190328T223702_T59GMM,170.89177164246868,-43.99925803735313,1553812701000,144.0,267.0,172.0,144.0,123.0,296,220,2019-03-29 10:38:21
20190330T222539_20190330T222539_T59GMM,170.89177164246868,-43.99925803735313,1553984907000,118.0,155.0,82.0,1.0,1.0,167,112,2019-03-31 10:28:27
20190402T223709_20190402T223705_T59GMM,170.89177164246868,-43.99925803735313,1554244704000,122.0,227.0,124.0,43.0,29.0,126,121,2019-04-03 10:38:24
20190404T222541_20190404T222538_T59GMM,170.89177164246868,-43.99925803735313,1554416906000,1568.0,1796.0,1836.0,2542.0,2521.0,2131,1885,2019-04-05 10:28:26
20190407T223701_20190407T223704_T59GMM,170.89177164246868,-43.99925803735313,1554676703000,47.0,161.0,77.0,67.0,153.0,380,263,2019-04-08 10:38:23
20190409T222539_20190409T222542_T59GMM,170.89177164246868,-43.99925803735313,1554848909000,1272.0,1742.0,2032.0,3028.0,3088.0,2858,2351,2019-04-10 10:28:29
20190412T223709_20190412T223707_T59GMM,170.89177164246868,-43.99925803735313,1555108707000,47.0,127.0,42.0,1.0,1.0,145,141,2019-04-13 10:38:27
20190414T222541_20190414T222540_T59GMM,170.89177164246868,-43.99925803735313,1555280907000,10.0,169.0,48.0,17.0,37.0,297,175,2019-04-15 10:28:27
20190417T223711_20190417T223705_T59GMM,170.89177164246868,-43.99925803735313,1555540704000,4840.0,4576.0,4364.0,4484.0,4374.0,3683,2836,2019-04-18 10:38:24
20190419T222549_20190419T222631_T59GMM,170.89177164246868,-43.99925803735313,1555712911000,201.0,217.0,195.0,309.0,269.0,293,205,2019-04-20 10:28:31
20190422T223709_20190422T223709_T59GMM,170.89177164246868,-43.99925803735313,1555972708000,93.0,142.0,58.0,17.0,20.0,130,122,2019-04-23 10:38:28
20190424T222541_20190424T222657_T59GMM,170.89177164246868,-43.99925803735313,1556144908000,187.0,376.0,212.0,167.0,113.0,351,208,2019-04-25 10:28:28
20190427T223711_20190427T223706_T59GMM,170.89177164246868,-43.99925803735313,1556404705000,3686.0,3942.0,3894.0,5116.0,4501.0,3461,3318,2019-04-28 10:38:25
20190429T222549_20190429T222545_T59GMM,170.89177164246868,-43.99925803735313,1556576913000,20.0,92.0,30.0,1.0,1.0,135,101,2019-04-30 10:28:33
20190502T223709_20190502T223710_T59GMM,170.89177164246868,-43.99925803735313,1556836709000,32.0,92.0,27.0,20.0,34.0,123,112,2019-05-03 10:38:29
20190504T222541_20190504T222603_T59GMM,170.89177164246868,-43.99925803735313,1557008909000,6568.0,6704.0,6724.0,7572.0,7104.0,2792,3023,2019-05-05 10:28:29
20190507T223711_20190507T223706_T59GMM,170.89177164246868,-43.99925803735313,1557268705000,7900.0,7432.0,6556.0,7452.0,6766.0,5083,4838,2019-05-08 10:38:25
20190509T222549_20190509T222546_T59GMM,170.89177164246868,-43.99925803735313,1557440913000,1.0,1.0,1.0,1.0,11.0,143,102,2019-05-10 10:28:33
20190512T223709_20190512T223711_T59GMM,170.89177164246868,-43.99925803735313,1557700710000,1.0,26.0,1.0,16.0,53.0,123,93,2019-05-13 10:38:30
20190514T222541_20190514T222606_T59GMM,170.89177164246868,-43.99925803735313,1557872909000,4852.0,4872.0,4488.0,5308.0,5050.0,3916,3271,2019-05-15 10:28:29
20190517T223711_20190517T223706_T59GMM,170.89177164246868,-43.99925803735313,1558132705000,1.0,269.0,700.0,644.0,1304.0,1073,1070,2019-05-18 10:38:25
20190519T222549_20190519T222633_T59GMM,170.89177164246868,-43.99925803735313,1558304914000,1.0,29.0,4.0,1.0,27.0,144,111,2019-05-20 10:28:34
20190522T223709_20190522T223711_T59GMM,170.89177164246868,-43.99925803735313,1558564710000,1.0,12.0,1.0,1.0,29.0,108,76,2019-05-23 10:38:30
20190524T222541_20190524T222541_T59GMM,170.89177164246868,-43.99925803735313,1558736908000,320.0,328.0,328.0,487.0,453.0,489,401,2019-05-25 10:28:28
20190527T223711_20190527T223705_T59GMM,170.89177164246868,-43.99925803735313,1558996705000,940.0,1252.0,1400.0,2074.0,1910.0,1532,1253,2019-05-28 10:38:25
20190529T222549_20190529T222546_T59GMM,170.89177164246868,-43.99925803735313,1559168913000,1.0,1.0,1.0,58.0,99.0,121,106,2019-05-30 10:28:33
20190601T223709_20190601T223710_T59GMM,170.89177164246868,-43.99925803735313,1559428710000,,10.0,33.0,89.0,101.0,35,8,2019-06-02 10:38:30
20190603T222541_20190603T222540_T59GMM,170.89177164246868,-43.99925803735313,1559600907000,9032.0,8448.0,8240.0,7920.0,7981.0,2532,3197,2019-06-04 10:28:27
20190606T223701_20190606T223704_T59GMM,170.89177164246868,-43.99925803735313,1559860703000,1.0,11.0,1.0,,11.0,135,89,2019-06-07 10:38:23
20190608T222549_20190608T222632_T59GMM,170.89177164246868,-43.99925803735313,1560032913000,2690.0,2962.0,3072.0,4120.0,3688.0,2207,2067,2019-06-09 10:28:33
20190611T223709_20190611T223709_T59GMM,170.89177164246868,-43.99925803735313,1560292709000,10440.0,9760.0,9160.0,10040.0,9141.0,4136,4206,2019-06-12 10:38:29
20190613T222541_20190613T222541_T59GMM,170.89177164246868,-43.99925803735313,1560464908000,1064.0,1354.0,1372.0,2192.0,1992.0,1613,1352,2019-06-14 10:28:28
20190616T223711_20190616T223706_T59GMM,170.89177164246868,-43.99925803735313,1560724705000,1.0,52.0,1.0,25.0,,147,107,2019-06-17 10:38:25
20190618T222549_20190618T222545_T59GMM,170.89177164246868,-43.99925803735313,1560896913000,263.0,180.0,159.0,210.0,164.0,257,192,2019-06-19 10:28:33
20190621T223709_20190621T223710_T59GMM,170.89177164246868,-43.99925803735313,1561156710000,6524.0,6276.0,6324.0,7120.0,6442.0,2976,3258,2019-06-22 10:38:30
20190623T222541_20190623T222542_T59GMM,170.89177164246868,-43.99925803735313,1561328909760,9.0,76.0,14.0,1.0,1.0,109,70,2019-06-24 10:28:29
20190626T223711_20190626T223707_T59GMM,170.89177164246868,-43.99925803735313,1561588706585,22.0,92.0,29.0,28.0,31.0,146,140,2019-06-27 10:38:26
20190628T222549_20190628T222546_T59GMM,170.89177164246868,-43.99925803735313,1561760913999,93.0,212.0,249.0,677.0,586.0,780,637,2019-06-29 10:28:33
20190701T223709_20190701T223711_T59GMM,170.89177164246868,-43.99925803735313,1562020710738,3630.0,3970.0,3952.0,5304.0,4625.0,3150,3062,2019-07-02 10:38:30
20190703T222541_20190703T222543_T59GMM,170.89177164246868,-43.99925803735313,1562192910473,16.0,66.0,3.0,1.0,4.0,145,120,2019-07-04 10:28:30
20190706T223711_20190706T223707_T59GMM,170.89177164246868,-43.99925803735313,1562452707176,1.0,50.0,8.0,2.0,53.0,148,127,2019-07-07 10:38:27
20190708T222549_20190708T222633_T59GMM,170.89177164246868,-43.99925803735313,1562624914319,1768.0,1792.0,1750.0,3288.0,3010.0,2462,1980,2019-07-09 10:28:34
20190711T223709_20190711T223711_T59GMM,170.89177164246868,-43.99925803735313,1562884710909,9016.0,8264.0,7668.0,8384.0,7105.0,3306,3612,2019-07-12 10:38:30
20190713T222541_20190713T222713_T59GMM,170.89177164246868,-43.99925803735313,1563056910724,1.0,38.0,1.0,45.0,58.0,110,80,2019-07-14 10:28:30
20190716T223711_20190716T223707_T59GMM,170.89177164246868,-43.99925803735313,1563316707307,15928.0,15848.0,15664.0,15488.0,15486.0,4097,4202,2019-07-17 10:38:27
20190718T222549_20190718T222546_T59GMM,170.89177164246868,-43.99925803735313,1563488914233,9152.0,8744.0,8664.0,9368.0,8460.0,3504,3810,2019-07-19 10:28:34
20190721T223709_20190721T223711_T59GMM,170.89177164246868,-43.99925803735313,1563748710701,1.0,26.0,1.0,1.0,2.0,60,25,2019-07-22 10:38:30
20190723T222541_20190723T222543_T59GMM,170.89177164246868,-43.99925803735313,1563920910575,1188.0,1364.0,1400.0,2148.0,2136.0,2089,1900,2019-07-24 10:28:30
20190726T223711_20190726T223707_T59GMM,170.89177164246868,-43.99925803735313,1564180707010,1.0,527.0,813.0,1852.0,1671.0,1775,1479,2019-07-27 10:38:27
20190728T222549_20190728T222633_T59GMM,170.89177164246868,-43.99925803735313,1564352913709,7500.0,7668.0,7936.0,8680.0,8457.0,5342,5237,2019-07-29 10:28:33
20190731T223709_20190731T223710_T59GMM,170.89177164246868,-43.99925803735313,1564612710083,208.0,281.0,158.0,40.0,30.0,87,101,2019-08-01 10:38:30
20190802T222541_20190802T222542_T59GMM,170.89177164246868,-43.99925803735313,1564784910030,52.0,250.0,148.0,35.0,1.0,154,122,2019-08-03 10:28:30
20190805T223711_20190805T223707_T59GMM,170.89177164246868,-43.99925803735313,1565044706351,124.0,289.0,135.0,104.0,98.0,194,151,2019-08-06 10:38:26
20190807T222549_20190807T222545_T59GMM,170.89177164246868,-43.99925803735313,1565216912794,1.0,1.0,1.0,1.0,461.0,459,611,2019-08-08 10:28:32
20190810T223709_20190810T223709_T59GMM,170.89177164246868,-43.99925803735313,1565476709026,1691.0,1835.0,2128.0,2810.0,2613.0,1430,939,2019-08-11 10:38:29
20190812T222541_20190812T222624_T59GMM,170.89177164246868,-43.99925803735313,1565648909034,1.0,103.0,24.0,1.0,31.0,99,84,2019-08-13 10:28:29
20190815T223711_20190815T223705_T59GMM,170.89177164246868,-43.99925803735313,1565908705255,1.0,108.0,322.0,794.0,803.0,833,773,2019-08-16 10:38:25
20190817T222549_20190817T222800_T59GMM,170.89177164246868,-43.99925803735313,1566080911498,80.0,132.0,47.0,7.0,1.0,94,77,2019-08-18 10:28:31
20190820T223709_20190820T223708_T59GMM,170.89177164246868,-43.99925803735313,1566340707610,4868.0,4920.0,5140.0,6056.0,5994.0,5219,4649,2019-08-21 10:38:27
20190822T222541_20190822T222804_T59GMM,170.89177164246868,-43.99925803735313,1566512907642,1.0,24.0,93.0,341.0,397.0,393,309,2019-08-23 10:28:27
20190825T223701_20190825T223704_T59GMM,170.89177164246868,-43.99925803735313,1566772703727,1952.0,2356.0,2622.0,3638.0,3669.0,1676,1572,2019-08-26 10:38:23
20190827T222539_20190827T222629_T59GMM,170.89177164246868,-43.99925803735313,1566944909760,358.0,686.0,791.0,1618.0,1449.0,1451,1100,2019-08-28 10:28:29
20190830T223709_20190830T223706_T59GMM,170.89177164246868,-43.99925803735313,1567204705776,57.0,94.0,52.0,49.0,100.0,126,108,2019-08-31 10:38:25
20190901T222541_20190901T222538_T59GMM,170.89177164246868,-43.99925803735313,1567376905875,1.0,68.0,8.0,21.0,49.0,144,114,2019-09-02 10:28:25
20190904T223701_20190904T223706_T59GMM,170.89177164246868,-43.99925803735313,1567636701822,4364.0,4592.0,4936.0,5732.0,5667.0,4573,3709,2019-09-05 10:38:21
20190906T222539_20190906T222734_T59GMM,170.89177164246868,-43.99925803735313,1567808907594,37.0,16.0,14.0,1.0,1.0,106,87,2019-09-07 10:28:27
20190909T223709_20190909T223703_T59GMM,170.89177164246868,-43.99925803735313,1568068703463,71.0,61.0,16.0,3.0,54.0,104,82,2019-09-10 10:38:23
20190911T222541_20190911T222536_T59GMM,170.89177164246868,-43.99925803735313,1568240903772,5096.0,4888.0,4796.0,5800.0,5541.0,3893,3713,2019-09-12 10:28:23
20190914T223701_20190914T223701_T59GMM,170.89177164246868,-43.99925803735313,1568500701008,18.0,65.0,16.0,38.0,44.0,121,88,2019-09-15 10:38:21
20190916T222539_20190916T222700_T59GMM,170.89177164246868,-43.99925803735313,1568672905000,725.0,806.0,791.0,1110.0,1111.0,858,714,2019-09-17 10:28:25
20190919T223659_20190919T223701_T59GMM,170.89177164246868,-43.99925803735313,1568932701289,162.0,141.0,103.0,56.0,72.0,128,115,2019-09-20 10:38:21
20190921T222541_20190921T222538_T59GMM,170.89177164246868,-43.99925803735313,1569104902640,4960.0,4860.0,4908.0,5484.0,5220.0,4539,3644,2019-09-22 10:28:22
20190921T222541_20190921T222820_T59GMM,170.89177164246868,-43.99925803735313,1569104909461,5440.0,5140.0,5064.0,5448.0,5195.0,4467,3623,2019-09-22 10:28:29
20190924T223701_20190924T223703_T59GMM,170.89177164246868,-43.99925803735313,1569364702857,12024.0,11136.0,10832.0,11056.0,10259.0,3235,2982,2019-09-25 10:38:22
20190926T222539_20190926T222537_T59GMM,170.89177164246868,-43.99925803735313,1569536905589,2494.0,2484.0,2446.0,3420.0,3188.0,2161,1928,2019-09-27 10:28:25
20190929T223659_20190929T223702_T59GMM,170.89177164246868,-43.99925803735313,1569796702507,10752.0,10120.0,9896.0,10584.0,9569.0,5556,5913,2019-09-30 10:38:22
20191001T222541_20191001T222539_T59GMM,170.89177164246868,-43.99925803735313,1569968907344,1832.0,1858.0,1808.0,3662.0,2661.0,2589,1939,2019-10-02 10:28:27
20191004T223701_20191004T223704_T59GMM,170.89177164246868,-43.99925803735313,1570228704263,5712.0,5656.0,5724.0,6328.0,6125.0,2069,1589,2019-10-05 10:38:24
20191006T222539_20191006T222538_T59GMM,170.89177164246868,-43.99925803735313,1570400906413,94.0,65.0,39.0,1.0,1.0,140,103,2019-10-07 10:28:26
20191009T223709_20191009T223703_T59GMM,170.89177164246868,-43.99925803735313,1570660703153,9792.0,9144.0,8984.0,9256.0,8815.0,5648,4273,2019-10-10 10:38:23
20191011T222541_20191011T222540_T59GMM,170.89177164246868,-43.99925803735313,1570832908360,937.0,1284.0,1432.0,3270.0,2964.0,2383,1805,2019-10-12 10:28:28
20191014T223711_20191014T223705_T59GMM,170.89177164246868,-43.99925803735313,1571092705137,2544.0,2532.0,2602.0,3760.0,3877.0,2877,2548,2019-10-15 10:38:25
20191016T222539_20191016T222611_T59GMM,170.89177164246868,-43.99925803735313,1571264906734,3716.0,3738.0,3552.0,5272.0,4917.0,4093,3450,2019-10-17 10:28:26
20191019T223709_20191019T223703_T59GMM,170.89177164246868,-43.99925803735313,1571524703294,6.0,3.0,10.0,1.0,10.0,71,52,2019-10-20 10:38:23
20191021T222551_20191021T222547_T59GMM,170.89177164246868,-43.99925803735313,1571696908815,7148.0,7084.0,7072.0,7628.0,7407.0,2216,2342,2019-10-22 10:28:28
20191024T223711_20191024T223712_T59GMM,170.89177164246868,-43.99925803735313,1571956705413,1678.0,1754.0,1860.0,3256.0,3339.0,2403,1991,2019-10-25 10:38:25
20191026T222549_20191026T222545_T59GMM,170.89177164246868,-43.99925803735313,1572128906455,672.0,819.0,729.0,1664.0,1594.0,1432,963,2019-10-27 10:28:26
20191029T223709_20191029T223709_T59GMM,170.89177164246868,-43.99925803735313,1572388702859,145.0,121.0,51.0,8.0,32.0,121,86,2019-10-30 10:38:22
20191031T222551_20191031T222547_T59GMM,170.89177164246868,-43.99925803735313,1572560908710,1182.0,1584.0,1532.0,2876.0,3015.0,2067,1847,2019-11-01 10:28:28
20191103T223711_20191103T223712_T59GMM,170.89177164246868,-43.99925803735313,1572820705099,30.0,86.0,30.0,1.0,46.0,143,117,2019-11-04 10:38:25
20191105T222549_20191105T222544_T59GMM,170.89177164246868,-43.99925803735313,1572992905527,7184.0,7116.0,7120.0,7792.0,7761.0,4342,3451,2019-11-06 10:28:25
20191108T223709_20191108T223708_T59GMM,170.89177164246868,-43.99925803735313,1573252701737,5672.0,5272.0,4884.0,6464.0,6063.0,4473,3880,2019-11-09 10:38:21
20191110T222551_20191110T222546_T59GMM,170.89177164246868,-43.99925803735313,1573424907937,6928.0,6832.0,6888.0,7700.0,7305.0,2892,2765,2019-11-11 10:28:27
20191113T223711_20191113T223711_T59GMM,170.89177164246868,-43.99925803735313,1573684704169,59.0,87.0,16.0,1.0,1.0,125,113,2019-11-14 10:38:24
20191115T222539_20191115T222542_T59GMM,170.89177164246868,-43.99925803735313,1573856904018,136.0,141.0,111.0,183.0,131.0,199,156,2019-11-16 10:28:24
20191118T223709_20191118T223707_T59GMM,170.89177164246868,-43.99925803735313,1574116700023,5156.0,4852.0,4644.0,5656.0,5643.0,2313,2301,2019-11-19 10:38:20
20191120T222551_20191120T222545_T59GMM,170.89177164246868,-43.99925803735313,1574288906512,814.0,1396.0,1588.0,3892.0,3370.0,2044,1729,2019-11-21 10:28:26
20191123T223711_20191123T223709_T59GMM,170.89177164246868,-43.99925803735313,1574548702559,21.0,60.0,51.0,31.0,65.0,197,155,2019-11-24 10:38:22
20191128T223709_20191128T223704_T59GMM,170.89177164246868,-43.99925803735313,1574980697673,13568.0,12400.0,11760.0,11416.0,10783.0,6432,4455,2019-11-29 10:38:17
20191130T222541_20191130T222543_T59GMM,170.89177164246868,-43.99925803735313,1575152904476,5952.0,5848.0,5728.0,6784.0,6486.0,2822,3060,2019-12-01 10:28:24
20191203T223711_20191203T223707_T59GMM,170.89177164246868,-43.99925803735313,1575412700312,11472.0,10352.0,9680.0,9496.0,8799.0,3675,4097,2019-12-04 10:38:20
20191205T222539_20191205T222538_T59GMM,170.89177164246868,-43.99925803735313,1575584899482,7396.0,7088.0,6864.0,7616.0,7564.0,6254,5705,2019-12-06 10:28:19
20191208T223709_20191208T223703_T59GMM,170.89177164246868,-43.99925803735313,1575844696284,477.0,698.0,314.0,1.0,,101,93,2019-12-09 10:38:16
20191210T222541_20191210T222540_T59GMM,170.89177164246868,-43.99925803735313,1576016901799,6972.0,6440.0,6004.0,6796.0,6461.0,3407,3248,2019-12-11 10:28:21
20191213T223701_20191213T223708_T59GMM,170.89177164246868,-43.99925803735313,1576276697490,2372.0,2442.0,2228.0,4276.0,4103.0,2799,2244,2019-12-14 10:38:17
20191215T222539_20191215T222538_T59GMM,170.89177164246868,-43.99925803735313,1576448900176,7548.0,7076.0,6880.0,7428.0,7075.0,2898,2451,2019-12-16 10:28:20
20191218T223709_20191218T223703_T59GMM,170.89177164246868,-43.99925803735313,1576708696941,3726.0,3688.0,3492.0,5080.0,4664.0,2938,2694,2019-12-19 10:38:16
20191220T222541_20191220T222549_T59GMM,170.89177164246868,-43.99925803735313,1576880899537,90.0,158.0,62.0,1.0,1.0,110,111,2019-12-21 10:28:19
20191223T223701_20191223T223714_T59GMM,170.89177164246868,-43.99925803735313,1577140696399,10680.0,9968.0,9544.0,9520.0,9167.0,6491,5247,2019-12-24 10:38:16
20191225T222539_20191225T222539_T59GMM,170.89177164246868,-43.99925803735313,1577312900599,3702.0,3584.0,3454.0,4684.0,4634.0,3164,2890,2019-12-26 10:28:20
20191228T223709_20191228T223704_T59GMM,170.89177164246868,-43.99925803735313,1577572697211,1.0,29.0,3.0,1.0,,73,77,2019-12-29 10:38:17
20191230T222541_20191230T222539_T59GMM,170.89177164246868,-43.99925803735313,1577744900210,27.0,48.0,1.0,1.0,1.0,85,95,2019-12-31 10:28:20
20200102T223701_20200102T223703_T59GMM,170.89177164246868,-43.99925803735313,1578004696572,342.0,373.0,305.0,166.0,287.0,317,290,2020-01-03 10:38:16
20200104T222539_20200104T222539_T59GMM,170.89177164246868,-43.99925803735313,1578176900439,9904.0,9152.0,8544.0,9136.0,8515.0,6731,5922,2020-01-05 10:28:20
20200107T223709_20200107T223703_T59GMM,170.89177164246868,-43.99925803735313,1578436696901,2620.0,2784.0,2864.0,4148.0,4303.0,2559,2355,2020-01-08 10:38:16
20200109T222541_20200109T222538_T59GMM,170.89177164246868,-43.99925803735313,1578608899884,1396.0,1432.0,1330.0,2230.0,1964.0,1430,1134,2020-01-10 10:28:19
20200112T223701_20200112T223703_T59GMM,170.89177164246868,-43.99925803735313,1578868696349,289.0,375.0,198.0,95.0,116.0,245,177,2020-01-13 10:38:16
20200114T222539_20200114T222538_T59GMM,170.89177164246868,-43.99925803735313,1579040899755,5324.0,5148.0,4984.0,6260.0,5934.0,5008,4283,2020-01-15 10:28:19
20200117T223659_20200117T223702_T59GMM,170.89177164246868,-43.99925803735313,1579300696024,289.0,331.0,219.0,294.0,316.0,323,247,2020-01-18 10:38:16
20200119T222541_20200119T222538_T59GMM,170.89177164246868,-43.99925803735313,1579472899219,1.0,51.0,1.0,1.0,1.0,170,147,2020-01-20 10:28:19
20200122T223701_20200122T223702_T59GMM,170.89177164246868,-43.99925803735313,1579732695540,2842.0,2732.0,2678.0,2906.0,2984.0,2587,2295,2020-01-23 10:38:15
20200124T222539_20200124T222537_T59GMM,170.89177164246868,-43.99925803735313,1579904898522,5136.0,4884.0,4584.0,5328.0,5184.0,3287,3313,2020-01-25 10:28:18
20200127T223659_20200127T223701_T59GMM,170.89177164246868,-43.99925803735313,1580164694658,5512.0,5228.0,5124.0,5880.0,5569.0,4208,3614,2020-01-28 10:38:14
