timestamp,point_1_id_pixel,point_1_B2,point_1_B3,point_1_B4,point_1_B8,point_1_B8A,point_1_B11,point_1_B12,point_1_cs,point_1_cs_cdf,point_2_id_pixel,point_2_B2,point_2_B3,point_2_B4,point_2_B8,point_2_B8A,point_2_B11,point_2_B12,point_2_cs,point_2_cs_cdf,point_3_id_pixel,point_3_B2,point_3_B3,point_3_B4,point_3_B8,point_3_B8A,point_3_B11,point_3_B12,point_3_cs,point_3_cs_cdf,point_4_id_pixel,point_4_B2,point_4_B3,point_4_B4,point_4_B8,point_4_B8A,point_4_B11,point_4_B12,point_4_cs,point_4_cs_cdf,point_5_id_pixel,point_5_B2,point_5_B3,point_5_B4,point_5_B8,point_5_B8A,point_5_B11,point_5_B12,point_5_cs,point_5_cs_cdf,point_6_id_pixel,point_6_B2,point_6_B3,point_6_B4,point_6_B8,point_6_B8A,point_6_B11,point_6_B12,point_6_cs,point_6_cs_cdf,point_7_id_pixel,point_7_B2,point_7_B3,point_7_B4,point_7_B8,point_7_B8A,point_7_B11,point_7_B12,point_7_cs,point_7_cs_cdf,point_8_id_pixel,point_8_B2,point_8_B3,point_8_B4,point_8_B8,point_8_B8A,point_8_B11,point_8_B12,point_8_cs,point_8_cs_cdf,point_9_id_pixel,point_9_B2,point_9_B3,point_9_B4,point_9_B8,point_9_B8A,point_9_B11,point_9_B12,point_9_cs,point_9_cs_cdf,sun_zenith,sun_azimuth
2019-10-22 10:28:28,20191021T222551_20191021T222547_T59GMM,7256.0,7096.0,7084.0,7680.0,7395.0,2185.0,2367.0,0.0,0.054901960784313725,20191021T222551_20191021T222547_T59GMM,7208.0,7040.0,7084.0,7700.0,7379.0,2181.0,2357.0,0.0,0.054901960784313725,20191021T222551_20191021T222547_T59GMM,7172.0,7100.0,7116.0,7640.0,7379.0,2181.0,2357.0,0.0,0.054901960784313725,20191021T222551_20191021T222547_T59GMM,7148.0,7084.0,7072.0,7628.0,7407.0,2216.0,2342.0,0.0,0.054901960784313725,20191021T222551_20191021T222547_T59GMM,7164.0,7100.0,7124.0,7656.0,7407.0,2216.0,2342.0,0.0,0.054901960784313725,20191021T222551_20191021T222547_T59GMM,7228.0,7072.0,7080.0,7628.0,7395.0,2185.0,2367.0,0.0,0.054901960784313725,20191021T222551_20191021T222547_T59GMM,7144.0,7084.0,7072.0,7672.0,7407.0,2216.0,2342.0,0.0,0.054901960784313725,20191021T222551_20191021T222547_T59GMM,7248.0,7072.0,7072.0,7628.0,7429.0,2220.0,2390.0,0.0,0.058823529411764705,20191021T222551_20191021T222547_T59GMM,7144.0,7084.0,7096.0,7624.0,7390.0,2235.0,2383.0,0.0,0.054901960784313725,41.2121578766,45.5007271914
2019-10-25 10:38:25,20191024T223711_20191024T223712_T59GMM,1588.0,1850.0,1826.0,3228.0,3358.0,2326.0,1998.0,0.12156862745098039,0.20392156862745098,20191024T223711_20191024T223712_T59GMM,1628.0,1790.0,1830.0,3228.0,3351.0,2376.0,2004.0,0.12549019607843137,0.20392156862745098,20191024T223711_20191024T223712_T59GMM,1676.0,1764.0,1860.0,3216.0,3351.0,2376.0,2004.0,0.12549019607843137,0.20392156862745098,20191024T223711_20191024T223712_T59GMM,1678.0,1754.0,1860.0,3256.0,3339.0,2403.0,1991.0,0.12941176470588237,0.20392156862745098,20191024T223711_20191024T223712_T59GMM,1628.0,1764.0,1834.0,3316.0,3339.0,2403.0,1991.0,0.13333333333333333,0.20784313725490197,20191024T223711_20191024T223712_T59GMM,1630.0,1816.0,1842.0,3244.0,3358.0,2326.0,1998.0,0.11764705882352941,0.2,20191024T223711_20191024T223712_T59GMM,1682.0,1764.0,1842.0,3304.0,3339.0,2403.0,1991.0,0.12549019607843137,0.2,20191024T223711_20191024T223712_T59GMM,1654.0,1816.0,1856.0,3252.0,3259.0,2336.0,1960.0,0.11372549019607843,0.19607843137254902,20191024T223711_20191024T223712_T59GMM,1714.0,1760.0,1822.0,3316.0,3332.0,2356.0,1974.0,0.12156862745098039,0.19215686274509805,39.0010068474,42.9488927009
2019-10-27 10:28:26,20191026T222549_20191026T222545_T59GMM,621.0,825.0,723.0,1610.0,1566.0,1369.0,948.0,0.6666666666666666,0.7803921568627451,20191026T222549_20191026T222545_T59GMM,630.0,816.0,731.0,1644.0,1593.0,1414.0,958.0,0.6705882352941176,0.788235294117647,20191026T222549_20191026T222545_T59GMM,630.0,824.0,730.0,1630.0,1593.0,1414.0,958.0,0.6745098039215687,0.792156862745098,20191026T222549_20191026T222545_T59GMM,672.0,819.0,729.0,1664.0,1594.0,1432.0,963.0,0.6784313725490196,0.796078431372549,20191026T222549_20191026T222545_T59GMM,708.0,831.0,736.0,1690.0,1594.0,1432.0,963.0,0.6823529411764706,0.803921568627451,20191026T222549_20191026T222545_T59GMM,624.0,802.0,695.0,1584.0,1566.0,1369.0,948.0,0.6627450980392157,0.7764705882352941,20191026T222549_20191026T222545_T59GMM,702.0,834.0,713.0,1688.0,1594.0,1432.0,963.0,0.6784313725490196,0.796078431372549,20191026T222549_20191026T222545_T59GMM,621.0,786.0,703.0,1596.0,1566.0,1363.0,950.0,0.6588235294117647,0.7725490196078432,20191026T222549_20191026T222545_T59GMM,684.0,834.0,709.0,1702.0,1600.0,1413.0,965.0,0.6745098039215687,0.792156862745098,39.6600097844,46.7304836617
2019-11-01 10:28:28,20191031T222551_20191031T222547_T59GMM,1512.0,1432.0,1378.0,2906.0,3057.0,2057.0,1866.0,0.09411764705882353,0.12941176470588237,20191031T222551_20191031T222547_T59GMM,1432.0,1490.0,1432.0,2966.0,3037.0,2050.0,1859.0,0.09411764705882353,0.13333333333333333,20191031T222551_20191031T222547_T59GMM,1302.0,1542.0,1498.0,2958.0,3037.0,2050.0,1859.0,0.09411764705882353,0.13725490196078433,20191031T222551_20191031T222547_T59GMM,1182.0,1584.0,1532.0,2876.0,3015.0,2067.0,1847.0,0.09803921568627451,0.1411764705882353,20191031T222551_20191031T222547_T59GMM,1116.0,1576.0,1538.0,2808.0,3015.0,2067.0,1847.0,0.10588235294117647,0.1450980392156863,20191031T222551_20191031T222547_T59GMM,1504.0,1448.0,1404.0,2972.0,3057.0,2057.0,1866.0,0.09019607843137255,0.12941176470588237,20191031T222551_20191031T222547_T59GMM,1152.0,1542.0,1478.0,2788.0,3015.0,2067.0,1847.0,0.10196078431372549,0.1450980392156863,20191031T222551_20191031T222547_T59GMM,1484.0,1416.0,1380.0,2964.0,3047.0,1985.0,1874.0,0.08627450980392157,0.12941176470588237,20191031T222551_20191031T222547_T59GMM,1220.0,1480.0,1446.0,2786.0,2959.0,2018.0,1820.0,0.09803921568627451,0.1450980392156863,38.2210439659,48.0493279684
2019-11-06 10:28:25,20191105T222549_20191105T222544_T59GMM,7164.0,7096.0,7132.0,7792.0,7752.0,4309.0,3444.0,0.00784313725490196,0.054901960784313725,20191105T222549_20191105T222544_T59GMM,7192.0,7104.0,7100.0,7768.0,7837.0,4332.0,3434.0,0.00784313725490196,0.050980392156862744,20191105T222549_20191105T222544_T59GMM,7184.0,7168.0,7120.0,7768.0,7837.0,4332.0,3434.0,0.00784313725490196,0.050980392156862744,20191105T222549_20191105T222544_T59GMM,7184.0,7116.0,7120.0,7792.0,7761.0,4342.0,3451.0,0.00784313725490196,0.050980392156862744,20191105T222549_20191105T222544_T59GMM,7184.0,7080.0,7140.0,7760.0,7761.0,4342.0,3451.0,0.00784313725490196,0.050980392156862744,20191105T222549_20191105T222544_T59GMM,7164.0,7116.0,7120.0,7760.0,7752.0,4309.0,3444.0,0.00784313725490196,0.054901960784313725,20191105T222549_20191105T222544_T59GMM,7164.0,7104.0,7120.0,7744.0,7761.0,4342.0,3451.0,0.00784313725490196,0.050980392156862744,20191105T222549_20191105T222544_T59GMM,7164.0,7116.0,7120.0,7824.0,7737.0,4325.0,3440.0,0.00784313725490196,0.054901960784313725,20191105T222549_20191105T222544_T59GMM,7132.0,7088.0,7120.0,7768.0,7797.0,4327.0,3446.0,0.00784313725490196,0.050980392156862744,36.9337216871,49.5023726766
2019-11-09 10:38:21,20191108T223709_20191108T223708_T59GMM,5684.0,5272.0,4984.0,6424.0,6112.0,4504.0,3928.0,0.0784313725490196,0.07450980392156863,20191108T223709_20191108T223708_T59GMM,5660.0,5304.0,4968.0,6436.0,6103.0,4492.0,3912.0,0.07450980392156863,0.07450980392156863,20191108T223709_20191108T223708_T59GMM,5636.0,5288.0,4932.0,6456.0,6103.0,4492.0,3912.0,0.0784313725490196,0.07450980392156863,20191108T223709_20191108T223708_T59GMM,5672.0,5272.0,4884.0,6464.0,6063.0,4473.0,3880.0,0.0784313725490196,0.07450980392156863,20191108T223709_20191108T223708_T59GMM,5664.0,5252.0,4860.0,6452.0,6063.0,4473.0,3880.0,0.0784313725490196,0.07450980392156863,20191108T223709_20191108T223708_T59GMM,5660.0,5324.0,4960.0,6500.0,6112.0,4504.0,3928.0,0.0784313725490196,0.0784313725490196,20191108T223709_20191108T223708_T59GMM,5672.0,5272.0,4884.0,6456.0,6063.0,4473.0,3880.0,0.0784313725490196,0.07450980392156863,20191108T223709_20191108T223708_T59GMM,5716.0,5296.0,4968.0,6520.0,6100.0,4500.0,3945.0,0.0784313725490196,0.0784313725490196,20191108T223709_20191108T223708_T59GMM,5708.0,5264.0,4896.0,6452.0,6074.0,4481.0,3901.0,0.07450980392156863,0.07450980392156863,34.8801019855,47.0297195823
2019-11-11 10:28:27,20191110T222551_20191110T222546_T59GMM,6920.0,6796.0,6888.0,7744.0,7224.0,2865.0,2733.0,0.00392156862745098,0.06666666666666667,20191110T222551_20191110T222546_T59GMM,6908.0,6844.0,6920.0,7724.0,7290.0,2877.0,2750.0,0.00392156862745098,0.06274509803921569,20191110T222551_20191110T222546_T59GMM,6920.0,6820.0,6904.0,7708.0,7290.0,2877.0,2750.0,0.00392156862745098,0.06274509803921569,20191110T222551_20191110T222546_T59GMM,6928.0,6832.0,6888.0,7700.0,7305.0,2892.0,2765.0,0.00392156862745098,0.058823529411764705,20191110T222551_20191110T222546_T59GMM,6876.0,6796.0,6928.0,7724.0,7305.0,2892.0,2765.0,0.00392156862745098,0.058823529411764705,20191110T222551_20191110T222546_T59GMM,6952.0,6844.0,6904.0,7740.0,7224.0,2865.0,2733.0,0.00392156862745098,0.06274509803921569,20191110T222551_20191110T222546_T59GMM,6908.0,6832.0,6932.0,7740.0,7305.0,2892.0,2765.0,0.00392156862745098,0.058823529411764705,20191110T222551_20191110T222546_T59GMM,6952.0,6844.0,6960.0,7744.0,7227.0,2886.0,2740.0,0.00392156862745098,0.06274509803921569,20191110T222551_20191110T222546_T59GMM,6968.0,6884.0,6960.0,7740.0,7370.0,2899.0,2769.0,0.00392156862745098,0.058823529411764705,35.7884601031,51.015330894
2019-11-14 10:38:24,20191113T223711_20191113T223711_T59GMM,48.0,60.0,5.0,1.0,1.0,87.0,85.0,0.6509803921568628,0.8470588235294118,20191113T223711_20191113T223711_T59GMM,67.0,70.0,8.0,1.0,1.0,97.0,102.0,0.6549019607843137,0.8470588235294118,20191113T223711_20191113T223711_T59GMM,54.0,79.0,19.0,1.0,1.0,97.0,102.0,0.6588235294117647,0.8470588235294118,20191113T223711_20191113T223711_T59GMM,59.0,87.0,16.0,1.0,1.0,125.0,113.0,0.6666666666666666,0.8470588235294118,20191113T223711_20191113T223711_T59GMM,73.0,100.0,26.0,1.0,1.0,125.0,113.0,0.6705882352941176,0.8509803921568627,20191113T223711_20191113T223711_T59GMM,57.0,66.0,10.0,1.0,1.0,87.0,85.0,0.6549019607843137,0.8470588235294118,20191113T223711_20191113T223711_T59GMM,80.0,73.0,18.0,1.0,1.0,125.0,113.0,0.6705882352941176,0.8509803921568627,20191113T223711_20191113T223711_T59GMM,57.0,81.0,15.0,1.0,1.0,99.0,90.0,0.6509803921568628,0.8470588235294118,20191113T223711_20191113T223711_T59GMM,80.0,65.0,22.0,1.0,2.0,113.0,104.0,0.6705882352941176,0.8549019607843137,33.8026961933,48.574235997
2019-11-16 10:28:24,20191115T222539_20191115T222542_T59GMM,145.0,121.0,101.0,178.0,96.0,159.0,118.0,0.5176470588235295,0.7686274509803922,20191115T222539_20191115T222542_T59GMM,136.0,132.0,110.0,185.0,99.0,191.0,132.0,0.5215686274509804,0.7725490196078432,20191115T222539_20191115T222542_T59GMM,139.0,129.0,108.0,190.0,99.0,191.0,132.0,0.5254901960784314,0.7725490196078432,20191115T222539_20191115T222542_T59GMM,136.0,141.0,111.0,183.0,131.0,199.0,156.0,0.5294117647058824,0.7764705882352941,20191115T222539_20191115T222542_T59GMM,130.0,134.0,116.0,167.0,131.0,199.0,156.0,0.5333333333333333,0.7764705882352941,20191115T222539_20191115T222542_T59GMM,162.0,125.0,103.0,186.0,96.0,159.0,118.0,0.5137254901960784,0.7647058823529411,20191115T222539_20191115T222542_T59GMM,130.0,136.0,115.0,175.0,131.0,199.0,156.0,0.5294117647058824,0.7764705882352941,20191115T222539_20191115T222542_T59GMM,150.0,119.0,84.0,187.0,131.0,158.0,138.0,0.5019607843137255,0.7607843137254902,20191115T222539_20191115T222542_T59GMM,136.0,147.0,114.0,200.0,165.0,187.0,155.0,0.5254901960784314,0.7725490196078432,34.8260308498,52.6324179473
2019-11-19 10:38:20,20191118T223709_20191118T223707_T59GMM,5168.0,4876.0,4620.0,5644.0,5623.0,2330.0,2295.0,0.023529411764705882,0.07058823529411765,20191118T223709_20191118T223707_T59GMM,5156.0,4864.0,4636.0,5684.0,5615.0,2321.0,2306.0,0.023529411764705882,0.07058823529411765,20191118T223709_20191118T223707_T59GMM,5156.0,4852.0,4632.0,5656.0,5615.0,2321.0,2306.0,0.023529411764705882,0.07058823529411765,20191118T223709_20191118T223707_T59GMM,5156.0,4852.0,4644.0,5656.0,5643.0,2313.0,2301.0,0.023529411764705882,0.07058823529411765,20191118T223709_20191118T223707_T59GMM,5192.0,4852.0,4644.0,5688.0,5643.0,2313.0,2301.0,0.023529411764705882,0.06666666666666667,20191118T223709_20191118T223707_T59GMM,5156.0,4888.0,4592.0,5668.0,5623.0,2330.0,2295.0,0.023529411764705882,0.07058823529411765,20191118T223709_20191118T223707_T59GMM,5148.0,4892.0,4612.0,5668.0,5643.0,2313.0,2301.0,0.023529411764705882,0.06666666666666667,20191118T223709_20191118T223707_T59GMM,5148.0,4860.0,4608.0,5668.0,5628.0,2314.0,2303.0,0.023529411764705882,0.07450980392156863,20191118T223709_20191118T223707_T59GMM,5112.0,4864.0,4616.0,5656.0,5639.0,2318.0,2311.0,0.023529411764705882,0.06666666666666667,32.9149973043,50.226153839
2019-11-21 10:28:26,20191120T222551_20191120T222545_T59GMM,843.0,1432.0,1616.0,3946.0,3491.0,2056.0,1763.0,0.06666666666666667,0.10196078431372549,20191120T222551_20191120T222545_T59GMM,843.0,1432.0,1606.0,3912.0,3399.0,2039.0,1755.0,0.06666666666666667,0.10196078431372549,20191120T222551_20191120T222545_T59GMM,816.0,1418.0,1616.0,3886.0,3399.0,2039.0,1755.0,0.07058823529411765,0.10196078431372549,20191120T222551_20191120T222545_T59GMM,814.0,1396.0,1588.0,3892.0,3370.0,2044.0,1729.0,0.07058823529411765,0.10196078431372549,20191120T222551_20191120T222545_T59GMM,802.0,1410.0,1584.0,3912.0,3370.0,2044.0,1729.0,0.07058823529411765,0.10196078431372549,20191120T222551_20191120T222545_T59GMM,828.0,1410.0,1632.0,3982.0,3491.0,2056.0,1763.0,0.06274509803921569,0.10196078431372549,20191120T222551_20191120T222545_T59GMM,836.0,1382.0,1606.0,3868.0,3370.0,2044.0,1729.0,0.07058823529411765,0.10196078431372549,20191120T222551_20191120T222545_T59GMM,825.0,1410.0,1646.0,3960.0,3537.0,2122.0,1785.0,0.06274509803921569,0.10588235294117647,20191120T222551_20191120T222545_T59GMM,831.0,1376.0,1624.0,3836.0,3419.0,2090.0,1755.0,0.06666666666666667,0.10196078431372549,34.0271930484,54.255113974
2019-11-24 10:38:22,20191123T223711_20191123T223709_T59GMM,13.0,50.0,40.0,25.0,37.0,162.0,109.0,0.8156862745098039,0.8745098039215686,20191123T223711_20191123T223709_T59GMM,1.0,56.0,36.0,35.0,64.0,174.0,138.0,0.8156862745098039,0.8745098039215686,20191123T223711_20191123T223709_T59GMM,1.0,49.0,32.0,49.0,64.0,174.0,138.0,0.8156862745098039,0.8745098039215686,20191123T223711_20191123T223709_T59GMM,21.0,60.0,51.0,31.0,65.0,197.0,155.0,0.8196078431372549,0.8745098039215686,20191123T223711_20191123T223709_T59GMM,20.0,70.0,65.0,30.0,65.0,197.0,155.0,0.8235294117647058,0.8745098039215686,20191123T223711_20191123T223709_T59GMM,3.0,38.0,28.0,25.0,37.0,162.0,109.0,0.8156862745098039,0.8745098039215686,20191123T223711_20191123T223709_T59GMM,1.0,50.0,41.0,29.0,65.0,197.0,155.0,0.8196078431372549,0.8745098039215686,20191123T223711_20191123T223709_T59GMM,5.0,21.0,35.0,20.0,25.0,145.0,97.0,0.807843137254902,0.8705882352941177,20191123T223711_20191123T223709_T59GMM,1.0,37.0,29.0,23.0,70.0,171.0,129.0,0.8156862745098039,0.8784313725490196,32.196175719,51.8728317934
2019-11-29 10:38:17,20191128T223709_20191128T223704_T59GMM,13504.0,12352.0,11680.0,11336.0,10723.0,6343.0,4340.0,0.00784313725490196,0.058823529411764705,20191128T223709_20191128T223704_T59GMM,13496.0,12416.0,11680.0,11344.0,10732.0,6360.0,4391.0,0.00784313725490196,0.054901960784313725,20191128T223709_20191128T223704_T59GMM,13488.0,12376.0,11680.0,11312.0,10732.0,6360.0,4391.0,0.00784313725490196,0.054901960784313725,20191128T223709_20191128T223704_T59GMM,13568.0,12400.0,11760.0,11416.0,10783.0,6432.0,4455.0,0.00784313725490196,0.054901960784313725,20191128T223709_20191128T223704_T59GMM,13568.0,12424.0,11784.0,11376.0,10783.0,6432.0,4455.0,0.00784313725490196,0.054901960784313725,20191128T223709_20191128T223704_T59GMM,13568.0,12424.0,11712.0,11368.0,10723.0,6343.0,4340.0,0.00784313725490196,0.058823529411764705,20191128T223709_20191128T223704_T59GMM,13496.0,12424.0,11736.0,11344.0,10783.0,6432.0,4455.0,0.00784313725490196,0.054901960784313725,20191128T223709_20191128T223704_T59GMM,13544.0,12424.0,11784.0,11360.0,10836.0,6430.0,4439.0,0.00784313725490196,0.058823529411764705,20191128T223709_20191128T223704_T59GMM,13544.0,12424.0,11712.0,11416.0,10765.0,6438.0,4451.0,0.00784313725490196,0.054901960784313725,31.6847581602,53.5505130165
2019-12-01 10:28:24,20191130T222541_20191130T222543_T59GMM,5900.0,5860.0,5800.0,6756.0,6555.0,2830.0,3077.0,0.01568627450980392,0.07058823529411765,20191130T222541_20191130T222543_T59GMM,5880.0,5824.0,5768.0,6796.0,6519.0,2824.0,3064.0,0.01568627450980392,0.06666666666666667,20191130T222541_20191130T222543_T59GMM,5932.0,5868.0,5724.0,6784.0,6519.0,2824.0,3064.0,0.01568627450980392,0.06666666666666667,20191130T222541_20191130T222543_T59GMM,5952.0,5848.0,5728.0,6784.0,6486.0,2822.0,3060.0,0.01568627450980392,0.06666666666666667,20191130T222541_20191130T222543_T59GMM,5952.0,5848.0,5724.0,6764.0,6486.0,2822.0,3060.0,0.01568627450980392,0.06666666666666667,20191130T222541_20191130T222543_T59GMM,5900.0,5824.0,5816.0,6784.0,6555.0,2830.0,3077.0,0.01568627450980392,0.06666666666666667,20191130T222541_20191130T222543_T59GMM,5912.0,5848.0,5724.0,6764.0,6486.0,2822.0,3060.0,0.01568627450980392,0.06666666666666667,20191130T222541_20191130T222543_T59GMM,5900.0,5848.0,5744.0,6748.0,6533.0,2828.0,3087.0,0.01568627450980392,0.06666666666666667,20191130T222541_20191130T222543_T59GMM,5900.0,5860.0,5708.0,6784.0,6481.0,2820.0,3066.0,0.01568627450980392,0.06666666666666667,33.00703273,57.4956100293
2019-12-04 10:38:20,20191203T223711_20191203T223707_T59GMM,11408.0,10368.0,9720.0,9520.0,8799.0,3669.0,4076.0,0.00784313725490196,0.07058823529411765,20191203T223711_20191203T223707_T59GMM,11472.0,10392.0,9704.0,9472.0,8805.0,3667.0,4096.0,0.00784313725490196,0.07058823529411765,20191203T223711_20191203T223707_T59GMM,11496.0,10320.0,9680.0,9488.0,8805.0,3667.0,4096.0,0.00784313725490196,0.06666666666666667,20191203T223711_20191203T223707_T59GMM,11472.0,10352.0,9680.0,9496.0,8799.0,3675.0,4097.0,0.00784313725490196,0.06666666666666667,20191203T223711_20191203T223707_T59GMM,11512.0,10384.0,9680.0,9480.0,8799.0,3675.0,4097.0,0.00784313725490196,0.06666666666666667,20191203T223711_20191203T223707_T59GMM,11432.0,10400.0,9704.0,9464.0,8799.0,3669.0,4076.0,0.011764705882352941,0.07058823529411765,20191203T223711_20191203T223707_T59GMM,11432.0,10368.0,9632.0,9496.0,8799.0,3675.0,4097.0,0.00784313725490196,0.06666666666666667,20191203T223711_20191203T223707_T59GMM,11472.0,10392.0,9728.0,9504.0,8762.0,3666.0,4066.0,0.011764705882352941,0.07058823529411765,20191203T223711_20191203T223707_T59GMM,11456.0,10320.0,9720.0,9528.0,8810.0,3682.0,4090.0,0.00784313725490196,0.06666666666666667,31.3451832222,55.1174658354
2019-12-06 10:28:19,20191205T222539_20191205T222538_T59GMM,7496.0,7208.0,6996.0,7760.0,7705.0,6353.0,5980.0,0.027450980392156862,0.06274509803921569,20191205T222539_20191205T222538_T59GMM,7388.0,7176.0,6940.0,7720.0,7650.0,6282.0,5848.0,0.027450980392156862,0.058823529411764705,20191205T222539_20191205T222538_T59GMM,7404.0,7152.0,6896.0,7708.0,7650.0,6282.0,5848.0,0.027450980392156862,0.058823529411764705,20191205T222539_20191205T222538_T59GMM,7396.0,7088.0,6864.0,7616.0,7564.0,6254.0,5705.0,0.027450980392156862,0.058823529411764705,20191205T222539_20191205T222538_T59GMM,7396.0,7012.0,6836.0,7548.0,7564.0,6254.0,5705.0,0.027450980392156862,0.058823529411764705,20191205T222539_20191205T222538_T59GMM,7404.0,7168.0,6976.0,7748.0,7705.0,6353.0,5980.0,0.027450980392156862,0.06274509803921569,20191205T222539_20191205T222538_T59GMM,7420.0,7000.0,6764.0,7592.0,7564.0,6254.0,5705.0,0.027450980392156862,0.058823529411764705,20191205T222539_20191205T222538_T59GMM,7404.0,7104.0,6948.0,7700.0,7671.0,6415.0,5950.0,0.027450980392156862,0.06274509803921569,20191205T222539_20191205T222538_T59GMM,7408.0,6928.0,6748.0,7608.0,7560.0,6203.0,5728.0,0.027450980392156862,0.058823529411764705,32.7878773611,59.0140976297
2019-12-11 10:28:21,20191210T222541_20191210T222540_T59GMM,6788.0,6304.0,5936.0,6700.0,6397.0,3373.0,3229.0,0.00784313725490196,0.06274509803921569,20191210T222541_20191210T222540_T59GMM,6808.0,6320.0,5948.0,6756.0,6461.0,3379.0,3241.0,0.00784313725490196,0.06274509803921569,20191210T222541_20191210T222540_T59GMM,6852.0,6372.0,5960.0,6748.0,6461.0,3379.0,3241.0,0.00784313725490196,0.058823529411764705,20191210T222541_20191210T222540_T59GMM,6972.0,6440.0,6004.0,6796.0,6461.0,3407.0,3248.0,0.00784313725490196,0.058823529411764705,20191210T222541_20191210T222540_T59GMM,6972.0,6412.0,6040.0,6832.0,6461.0,3407.0,3248.0,0.00784313725490196,0.054901960784313725,20191210T222541_20191210T222540_T59GMM,6788.0,6308.0,5912.0,6728.0,6397.0,3373.0,3229.0,0.00784313725490196,0.058823529411764705,20191210T222541_20191210T222540_T59GMM,6988.0,6424.0,6080.0,6820.0,6461.0,3407.0,3248.0,0.00784313725490196,0.054901960784313725,20191210T222541_20191210T222540_T59GMM,6820.0,6308.0,5972.0,6728.0,6400.0,3371.0,3228.0,0.00784313725490196,0.058823529411764705,20191210T222541_20191210T222540_T59GMM,7000.0,6504.0,6080.0,6876.0,6474.0,3419.0,3238.0,0.00784313725490196,0.054901960784313725,32.731145845,60.3458817752
2019-12-14 10:38:17,20191213T223701_20191213T223708_T59GMM,2634.0,2596.0,2460.0,4420.0,4298.0,2969.0,2384.0,0.03137254901960784,0.08235294117647059,20191213T223701_20191213T223708_T59GMM,2644.0,2504.0,2356.0,4420.0,4197.0,2901.0,2340.0,0.03529411764705882,0.08235294117647059,20191213T223701_20191213T223708_T59GMM,2548.0,2488.0,2200.0,4396.0,4197.0,2901.0,2340.0,0.0392156862745098,0.08627450980392157,20191213T223701_20191213T223708_T59GMM,2372.0,2442.0,2228.0,4276.0,4103.0,2799.0,2244.0,0.0392156862745098,0.09411764705882353,20191213T223701_20191213T223708_T59GMM,2304.0,2358.0,2166.0,4176.0,4103.0,2799.0,2244.0,0.043137254901960784,0.09803921568627451,20191213T223701_20191213T223708_T59GMM,2678.0,2668.0,2468.0,4544.0,4298.0,2969.0,2384.0,0.027450980392156862,0.0784313725490196,20191213T223701_20191213T223708_T59GMM,2370.0,2460.0,2228.0,4276.0,4103.0,2799.0,2244.0,0.0392156862745098,0.09411764705882353,20191213T223701_20191213T223708_T59GMM,2692.0,2732.0,2476.0,4612.0,4357.0,2977.0,2401.0,0.027450980392156862,0.0784313725490196,20191213T223701_20191213T223708_T59GMM,2452.0,2544.0,2294.0,4372.0,4190.0,2839.0,2275.0,0.03137254901960784,0.09019607843137255,31.239811398,57.8855839351
2019-12-16 10:28:20,20191215T222539_20191215T222538_T59GMM,7548.0,7096.0,6924.0,7436.0,7120.0,2937.0,2488.0,0.00784313725490196,0.06274509803921569,20191215T222539_20191215T222538_T59GMM,7592.0,7100.0,6920.0,7428.0,7094.0,2911.0,2475.0,0.00784313725490196,0.058823529411764705,20191215T222539_20191215T222538_T59GMM,7580.0,7100.0,6880.0,7436.0,7094.0,2911.0,2475.0,0.00784313725490196,0.058823529411764705,20191215T222539_20191215T222538_T59GMM,7548.0,7076.0,6880.0,7428.0,7075.0,2898.0,2451.0,0.00784313725490196,0.058823529411764705,20191215T222539_20191215T222538_T59GMM,7584.0,7140.0,6900.0,7428.0,7075.0,2898.0,2451.0,0.00784313725490196,0.058823529411764705,20191215T222539_20191215T222538_T59GMM,7548.0,7132.0,6876.0,7456.0,7120.0,2937.0,2488.0,0.00784313725490196,0.06274509803921569,20191215T222539_20191215T222538_T59GMM,7628.0,7164.0,6896.0,7452.0,7075.0,2898.0,2451.0,0.00784313725490196,0.058823529411764705,20191215T222539_20191215T222538_T59GMM,7568.0,7124.0,6940.0,7452.0,7111.0,2944.0,2479.0,0.00784313725490196,0.058823529411764705,20191215T222539_20191215T222538_T59GMM,7528.0,7168.0,6924.0,7412.0,7107.0,2920.0,2452.0,0.00784313725490196,0.058823529411764705,32.8576101285,61.5084982772
