id,longitude,latitude,time,B2,B3,B4,B8,B8A,B11,B12,timestamp
20190127T223701_20190127T223659_T59GMM,170.89141231635503,-43.99925803735313,1548628698000,3078.0,3098.0,2994.0,3650.0,3920.0,3752,3301,2019-01-28 10:38:18
20190129T222539_20190129T222538_T59GMM,170.89141231635503,-43.99925803735313,1548800905000,1238.0,1266.0,1166.0,1810.0,1770.0,1216,1007,2019-01-30 10:28:25
20190201T223659_20190201T223702_T59GMM,170.89141231635503,-43.99925803735313,1549060702000,103.0,118.0,60.0,19.0,19.0,80,78,2019-02-02 10:38:22
20190203T222531_20190203T222534_T59GMM,170.89141231635503,-43.99925803735313,1549232902000,1.0,1.0,1.0,1.0,1.0,71,75,2019-02-04 10:28:22
20190206T223701_20190206T223659_T59GMM,170.89141231635503,-43.99925803735313,1549492698000,5096.0,4876.0,4756.0,5600.0,5388.0,4362,3470,2019-02-07 10:38:18
20190208T222539_20190208T222538_T59GMM,170.89141231635503,-43.99925803735313,1549664905000,1.0,1.0,1.0,1.0,1.0,81,59,2019-02-09 10:28:25
20190211T223659_20190211T223702_T59GMM,170.89141231635503,-43.99925803735313,1549924702000,1.0,35.0,1.0,1.0,2.0,68,61,2019-02-12 10:38:22
20190213T222531_20190213T222534_T59GMM,170.89141231635503,-43.99925803735313,1550096902000,2832.0,2762.0,2688.0,3582.0,3437.0,2259,1997,2019-02-14 10:28:22
20190216T223701_20190216T223659_T59GMM,170.89141231635503,-43.99925803735313,1550356698000,1.0,42.0,1.0,1.0,,71,67,2019-02-17 10:38:18
20190218T222429_20190218T222423_T59GMM,170.89141231635503,-43.99925803735313,1550528905000,156.0,204.0,154.0,224.0,198.0,383,277,2019-02-19 10:28:25
20190221T223439_20190221T223550_T59GMM,170.89141231635503,-43.99925803735313,1550788701000,4264.0,4086.0,4024.0,4628.0,4559.0,4580,4525,2019-02-22 10:38:21
20190223T222531_20190223T222533_T59GMM,170.89141231635503,-43.99925803735313,1550960901000,7256.0,6876.0,6652.0,6840.0,6592.0,3617,3098,2019-02-24 10:28:21
20190226T223701_20190226T223658_T59GMM,170.89141231635503,-43.99925803735313,1551220697000,2.0,82.0,24.0,1.0,2.0,139,116,2019-02-27 10:38:17
20190228T222539_20190228T222536_T59GMM,170.89141231635503,-43.99925803735313,1551392903000,90.0,102.0,40.0,1.0,1.0,94,76,2019-03-01 10:28:23
20190303T223659_20190303T223812_T59GMM,170.89141231635503,-43.99925803735313,1551652702000,157.0,181.0,96.0,86.0,86.0,157,122,2019-03-04 10:38:22
20190305T222531_20190305T222532_T59GMM,170.89141231635503,-43.99925803735313,1551824899000,40.0,146.0,79.0,42.0,32.0,107,108,2019-03-06 10:28:19
20190308T223701_20190308T223657_T59GMM,170.89141231635503,-43.99925803735313,1552084696000,1.0,104.0,46.0,1.0,20.0,135,119,2019-03-09 10:38:16
20190310T222539_20190310T222604_T59GMM,170.89141231635503,-43.99925803735313,1552256902000,2554.0,2432.0,2242.0,2856.0,2709.0,1513,1424,2019-03-11 10:28:22
20190313T223659_20190313T223659_T59GMM,170.89141231635503,-43.99925803735313,1552516699000,7884.0,7420.0,7104.0,7168.0,6721.0,3018,2415,2019-03-14 10:38:19
20190315T222531_20190315T222534_T59GMM,170.89141231635503,-43.99925803735313,1552688902062,7860.0,7456.0,7084.0,6792.0,6901.0,4820,3788,2019-03-16 10:28:22
20190318T223701_20190318T223700_T59GMM,170.89141231635503,-43.99925803735313,1552948699000,7584.0,7184.0,6972.0,6732.0,6800.0,5016,3574,2019-03-19 10:38:19
20190320T222539_20190320T222537_T59GMM,170.89141231635503,-43.99925803735313,1553120904000,4808.0,4748.0,4732.0,4904.0,5058.0,5079,4806,2019-03-21 10:28:24
20190323T223659_20190323T223702_T59GMM,170.89141231635503,-43.99925803735313,1553380702000,70.0,112.0,53.0,3.0,15.0,88,84,2019-03-24 10:38:22
20190325T222541_20190325T222537_T59GMM,170.89141231635503,-43.99925803735313,1553552904000,1866.0,1896.0,1906.0,2098.0,2653.0,1947,1851,2019-03-26 10:28:24
20190328T223701_20190328T223702_T59GMM,170.89141231635503,-43.99925803735313,1553812701000,143.0,252.0,135.0,111.0,147.0,250,173,2019-03-29 10:38:21
20190330T222539_20190330T222539_T59GMM,170.89141231635503,-43.99925803735313,1553984907000,82.0,149.0,63.0,1.0,1.0,105,88,2019-03-31 10:28:27
20190402T223709_20190402T223705_T59GMM,170.89141231635503,-43.99925803735313,1554244704000,74.0,180.0,97.0,18.0,29.0,105,65,2019-04-03 10:38:24
20190404T222541_20190404T222538_T59GMM,170.89141231635503,-43.99925803735313,1554416906000,1472.0,1722.0,1788.0,2406.0,2561.0,2134,1947,2019-04-05 10:28:26
20190407T223701_20190407T223704_T59GMM,170.89141231635503,-43.99925803735313,1554676703000,12.0,125.0,41.0,30.0,29.0,119,78,2019-04-08 10:38:23
20190409T222539_20190409T222542_T59GMM,170.89141231635503,-43.99925803735313,1554848909000,1334.0,1786.0,2092.0,3018.0,3096.0,2854,2367,2019-04-10 10:28:29
20190412T223709_20190412T223707_T59GMM,170.89141231635503,-43.99925803735313,1555108707000,3.0,103.0,18.0,1.0,,67,65,2019-04-13 10:38:27
20190414T222541_20190414T222540_T59GMM,170.89141231635503,-43.99925803735313,1555280907000,1.0,114.0,11.0,1.0,7.0,86,82,2019-04-15 10:28:27
20190417T223711_20190417T223705_T59GMM,170.89141231635503,-43.99925803735313,1555540704000,5308.0,5140.0,4952.0,5008.0,4844.0,4130,3403,2019-04-18 10:38:24
20190419T222549_20190419T222631_T59GMM,170.89141231635503,-43.99925803735313,1555712911000,145.0,191.0,173.0,229.0,234.0,235,162,2019-04-20 10:28:31
20190422T223709_20190422T223709_T59GMM,170.89141231635503,-43.99925803735313,1555972708000,70.0,120.0,31.0,1.0,2.0,76,61,2019-04-23 10:38:28
20190424T222541_20190424T222657_T59GMM,170.89141231635503,-43.99925803735313,1556144908000,134.0,262.0,159.0,140.0,109.0,200,174,2019-04-25 10:28:28
20190427T223711_20190427T223706_T59GMM,170.89141231635503,-43.99925803735313,1556404705000,3726.0,3886.0,3852.0,5104.0,4462.0,3445,3290,2019-04-28 10:38:25
20190429T222549_20190429T222545_T59GMM,170.89141231635503,-43.99925803735313,1556576913000,18.0,47.0,10.0,1.0,1.0,75,51,2019-04-30 10:28:33
20190502T223709_20190502T223710_T59GMM,170.89141231635503,-43.99925803735313,1556836709000,1.0,15.0,10.0,1.0,,61,69,2019-05-03 10:38:29
20190504T222541_20190504T222603_T59GMM,170.89141231635503,-43.99925803735313,1557008909000,6464.0,6680.0,6796.0,7568.0,7037.0,2759,3000,2019-05-05 10:28:29
20190507T223711_20190507T223706_T59GMM,170.89141231635503,-43.99925803735313,1557268705000,7392.0,6944.0,6528.0,7064.0,6656.0,5043,4719,2019-05-08 10:38:25
20190509T222549_20190509T222546_T59GMM,170.89141231635503,-43.99925803735313,1557440913000,1.0,1.0,1.0,1.0,1.0,72,68,2019-05-10 10:28:33
20190512T223709_20190512T223711_T59GMM,170.89141231635503,-43.99925803735313,1557700710000,1.0,1.0,1.0,1.0,2.0,71,65,2019-05-13 10:38:30
20190514T222541_20190514T222606_T59GMM,170.89141231635503,-43.99925803735313,1557872909000,4780.0,4760.0,4484.0,5204.0,4992.0,3864,3237,2019-05-15 10:28:29
20190517T223711_20190517T223706_T59GMM,170.89141231635503,-43.99925803735313,1558132705000,1.0,366.0,849.0,697.0,1167.0,1163,1001,2019-05-18 10:38:25
20190519T222549_20190519T222633_T59GMM,170.89141231635503,-43.99925803735313,1558304914000,1.0,1.0,1.0,1.0,1.0,75,58,2019-05-20 10:28:34
20190522T223709_20190522T223711_T59GMM,170.89141231635503,-43.99925803735313,1558564710000,1.0,1.0,1.0,1.0,2.0,62,39,2019-05-23 10:38:30
20190524T222541_20190524T222541_T59GMM,170.89141231635503,-43.99925803735313,1558736908000,345.0,359.0,334.0,496.0,450.0,437,384,2019-05-25 10:28:28
20190527T223711_20190527T223705_T59GMM,170.89141231635503,-43.99925803735313,1558996705000,967.0,1196.0,1284.0,2050.0,1800.0,1478,1174,2019-05-28 10:38:25
20190529T222549_20190529T222546_T59GMM,170.89141231635503,-43.99925803735313,1559168913000,1.0,1.0,1.0,67.0,75.0,98,101,2019-05-30 10:28:33
20190601T223709_20190601T223710_T59GMM,170.89141231635503,-43.99925803735313,1559428710000,,,,7.0,14.0,1,7,2019-06-02 10:38:30
20190603T222541_20190603T222540_T59GMM,170.89141231635503,-43.99925803735313,1559600907000,8992.0,8520.0,8208.0,7920.0,7988.0,2688,3251,2019-06-04 10:28:27
20190606T223701_20190606T223704_T59GMM,170.89141231635503,-43.99925803735313,1559860703000,1.0,,,9.0,1.0,35,55,2019-06-07 10:38:23
20190608T222549_20190608T222632_T59GMM,170.89141231635503,-43.99925803735313,1560032913000,2690.0,2894.0,3034.0,4156.0,3631.0,2192,2019,2019-06-09 10:28:33
20190611T223709_20190611T223709_T59GMM,170.89141231635503,-43.99925803735313,1560292709000,10296.0,9584.0,9240.0,9952.0,9123.0,4150,4219,2019-06-12 10:38:29
20190613T222541_20190613T222541_T59GMM,170.89141231635503,-43.99925803735313,1560464908000,1082.0,1278.0,1340.0,2114.0,1901.0,1517,1332,2019-06-14 10:28:28
20190616T223711_20190616T223706_T59GMM,170.89141231635503,-43.99925803735313,1560724705000,1.0,46.0,1.0,11.0,1.0,96,67,2019-06-17 10:38:25
20190618T222549_20190618T222545_T59GMM,170.89141231635503,-43.99925803735313,1560896913000,286.0,191.0,133.0,214.0,158.0,218,213,2019-06-19 10:28:33
20190621T223709_20190621T223710_T59GMM,170.89141231635503,-43.99925803735313,1561156710000,6548.0,6444.0,6284.0,7096.0,6499.0,2989,3278,2019-06-22 10:38:30
20190623T222541_20190623T222542_T59GMM,170.89141231635503,-43.99925803735313,1561328909760,36.0,25.0,3.0,4.0,1.0,82,37,2019-06-24 10:28:29
20190626T223711_20190626T223707_T59GMM,170.89141231635503,-43.99925803735313,1561588706585,2.0,17.0,1.0,7.0,2.0,83,87,2019-06-27 10:38:26
20190628T222549_20190628T222546_T59GMM,170.89141231635503,-43.99925803735313,1561760913999,112.0,225.0,337.0,669.0,605.0,786,664,2019-06-29 10:28:33
20190701T223709_20190701T223711_T59GMM,170.89141231635503,-43.99925803735313,1562020710738,3946.0,3890.0,3950.0,5220.0,4614.0,3128,3062,2019-07-02 10:38:30
20190703T222541_20190703T222543_T59GMM,170.89141231635503,-43.99925803735313,1562192910473,16.0,42.0,16.0,1.0,1.0,82,91,2019-07-04 10:28:30
20190706T223711_20190706T223707_T59GMM,170.89141231635503,-43.99925803735313,1562452707176,1.0,48.0,1.0,,,67,68,2019-07-07 10:38:27
20190708T222549_20190708T222633_T59GMM,170.89141231635503,-43.99925803735313,1562624914319,1748.0,1798.0,1770.0,3240.0,2916.0,2424,1937,2019-07-09 10:28:34
20190711T223709_20190711T223711_T59GMM,170.89141231635503,-43.99925803735313,1562884710909,8840.0,7960.0,7592.0,8140.0,6910.0,3135,3565,2019-07-12 10:38:30
20190713T222541_20190713T222713_T59GMM,170.89141231635503,-43.99925803735313,1563056910724,1.0,1.0,1.0,11.0,1.0,49,45,2019-07-14 10:28:30
20190716T223711_20190716T223707_T59GMM,170.89141231635503,-43.99925803735313,1563316707307,15928.0,15848.0,15664.0,15488.0,15486.0,4050,4107,2019-07-17 10:38:27
20190718T222549_20190718T222546_T59GMM,170.89141231635503,-43.99925803735313,1563488914233,9056.0,8792.0,8656.0,9352.0,8476.0,3556,3855,2019-07-19 10:28:34
20190721T223709_20190721T223711_T59GMM,170.89141231635503,-43.99925803735313,1563748710701,1.0,18.0,1.0,1.0,2.0,17,32,2019-07-22 10:38:30
20190723T222541_20190723T222543_T59GMM,170.89141231635503,-43.99925803735313,1563920910575,963.0,1172.0,1234.0,1860.0,1880.0,1844,1739,2019-07-24 10:28:30
20190726T223711_20190726T223707_T59GMM,170.89141231635503,-43.99925803735313,1564180707010,1.0,543.0,777.0,1752.0,1678.0,1712,1472,2019-07-27 10:38:27
20190728T222549_20190728T222633_T59GMM,170.89141231635503,-43.99925803735313,1564352913709,7596.0,7964.0,8216.0,8744.0,8672.0,5500,5327,2019-07-29 10:28:33
20190731T223709_20190731T223710_T59GMM,170.89141231635503,-43.99925803735313,1564612710083,159.0,239.0,132.0,22.0,10.0,54,52,2019-08-01 10:38:30
20190802T222541_20190802T222542_T59GMM,170.89141231635503,-43.99925803735313,1564784910030,27.0,213.0,123.0,14.0,1.0,92,94,2019-08-03 10:28:30
20190805T223711_20190805T223707_T59GMM,170.89141231635503,-43.99925803735313,1565044706351,89.0,228.0,111.0,64.0,57.0,109,86,2019-08-06 10:38:26
20190807T222549_20190807T222545_T59GMM,170.89141231635503,-43.99925803735313,1565216912794,1.0,1.0,1.0,1.0,237.0,316,427,2019-08-08 10:28:32
20190810T223709_20190810T223709_T59GMM,170.89141231635503,-43.99925803735313,1565476709026,1647.0,1794.0,2043.0,2730.0,2712.0,1460,980,2019-08-11 10:38:29
20190812T222541_20190812T222624_T59GMM,170.89141231635503,-43.99925803735313,1565648909034,1.0,86.0,21.0,7.0,19.0,63,60,2019-08-13 10:28:29
20190815T223711_20190815T223705_T59GMM,170.89141231635503,-43.99925803735313,1565908705255,1.0,88.0,311.0,786.0,749.0,824,733,2019-08-16 10:38:25
20190817T222549_20190817T222800_T59GMM,170.89141231635503,-43.99925803735313,1566080911498,91.0,134.0,23.0,1.0,7.0,57,44,2019-08-18 10:28:31
20190820T223709_20190820T223708_T59GMM,170.89141231635503,-43.99925803735313,1566340707610,5136.0,4956.0,5136.0,6136.0,5886.0,5225,4466,2019-08-21 10:38:27
20190822T222541_20190822T222804_T59GMM,170.89141231635503,-43.99925803735313,1566512907642,1.0,1.0,82.0,305.0,314.0,335,250,2019-08-23 10:28:27
20190825T223701_20190825T223704_T59GMM,170.89141231635503,-43.99925803735313,1566772703727,1936.0,2414.0,2688.0,3638.0,3587.0,1649,1559,2019-08-26 10:38:23
20190827T222539_20190827T222629_T59GMM,170.89141231635503,-43.99925803735313,1566944909760,380.0,702.0,805.0,1662.0,1475.0,1398,1095,2019-08-28 10:28:29
20190830T223709_20190830T223706_T59GMM,170.89141231635503,-43.99925803735313,1567204705776,45.0,89.0,43.0,11.0,41.0,89,69,2019-08-31 10:38:25
20190901T222541_20190901T222538_T59GMM,170.89141231635503,-43.99925803735313,1567376905875,1.0,18.0,5.0,9.0,4.0,98,58,2019-09-02 10:28:25
20190904T223701_20190904T223706_T59GMM,170.89141231635503,-43.99925803735313,1567636701822,4560.0,4692.0,5072.0,5844.0,5810.0,4654,3757,2019-09-05 10:38:21
20190906T222539_20190906T222734_T59GMM,170.89141231635503,-43.99925803735313,1567808907594,16.0,10.0,1.0,1.0,1.0,76,62,2019-09-07 10:28:27
20190909T223709_20190909T223703_T59GMM,170.89141231635503,-43.99925803735313,1568068703463,34.0,40.0,34.0,1.0,,70,56,2019-09-10 10:38:23
20190911T222541_20190911T222536_T59GMM,170.89141231635503,-43.99925803735313,1568240903772,5280.0,4976.0,4960.0,5844.0,5744.0,4011,3849,2019-09-12 10:28:23
20190914T223701_20190914T223701_T59GMM,170.89141231635503,-43.99925803735313,1568500701008,18.0,68.0,23.0,1.0,33.0,81,66,2019-09-15 10:38:21
20190916T222539_20190916T222700_T59GMM,170.89141231635503,-43.99925803735313,1568672905000,764.0,756.0,733.0,1144.0,1124.0,803,694,2019-09-17 10:28:25
20190919T223659_20190919T223701_T59GMM,170.89141231635503,-43.99925803735313,1568932701289,162.0,135.0,84.0,56.0,100.0,75,62,2019-09-20 10:38:21
20190921T222541_20190921T222538_T59GMM,170.89141231635503,-43.99925803735313,1569104902640,5060.0,5036.0,5184.0,5600.0,5470.0,4740,3913,2019-09-22 10:28:22
20190921T222541_20190921T222820_T59GMM,170.89141231635503,-43.99925803735313,1569104909461,5528.0,5316.0,5324.0,5580.0,5442.0,4670,3895,2019-09-22 10:28:29
20190924T223701_20190924T223703_T59GMM,170.89141231635503,-43.99925803735313,1569364702857,12160.0,11184.0,10920.0,11168.0,10410.0,3199,2986,2019-09-25 10:38:22
20190926T222539_20190926T222537_T59GMM,170.89141231635503,-43.99925803735313,1569536905589,2502.0,2422.0,2402.0,3350.0,3173.0,2127,1887,2019-09-27 10:28:25
20190929T223659_20190929T223702_T59GMM,170.89141231635503,-43.99925803735313,1569796702507,10848.0,10168.0,9896.0,10576.0,9677.0,5517,5871,2019-09-30 10:38:22
20191001T222541_20191001T222539_T59GMM,170.89141231635503,-43.99925803735313,1569968907344,1814.0,1744.0,1528.0,3582.0,2211.0,2072,1610,2019-10-02 10:28:27
20191004T223701_20191004T223704_T59GMM,170.89141231635503,-43.99925803735313,1570228704263,5600.0,5528.0,5732.0,6196.0,6012.0,2151,1623,2019-10-05 10:38:24
20191006T222539_20191006T222538_T59GMM,170.89141231635503,-43.99925803735313,1570400906413,78.0,78.0,31.0,1.0,1.0,86,61,2019-10-07 10:28:26
20191009T223709_20191009T223703_T59GMM,170.89141231635503,-43.99925803735313,1570660703153,9728.0,9080.0,8888.0,9232.0,8695.0,5567,4248,2019-10-10 10:38:23
20191011T222541_20191011T222540_T59GMM,170.89141231635503,-43.99925803735313,1570832908360,528.0,938.0,1094.0,2854.0,2509.0,1997,1483,2019-10-12 10:28:28
20191014T223711_20191014T223705_T59GMM,170.89141231635503,-43.99925803735313,1571092705137,2530.0,2524.0,2494.0,3804.0,3502.0,2616,2255,2019-10-15 10:38:25
20191016T222539_20191016T222611_T59GMM,170.89141231635503,-43.99925803735313,1571264906734,3760.0,3854.0,3306.0,5372.0,4549.0,3814,3088,2019-10-17 10:28:26
20191019T223709_20191019T223703_T59GMM,170.89141231635503,-43.99925803735313,1571524703294,14.0,20.0,1.0,1.0,1.0,38,26,2019-10-20 10:38:23
20191021T222551_20191021T222547_T59GMM,170.89141231635503,-43.99925803735313,1571696908815,7256.0,7096.0,7084.0,7680.0,7395.0,2185,2367,2019-10-22 10:28:28
20191024T223711_20191024T223712_T59GMM,170.89141231635503,-43.99925803735313,1571956705413,1588.0,1850.0,1826.0,3228.0,3358.0,2326,1998,2019-10-25 10:38:25
20191026T222549_20191026T222545_T59GMM,170.89141231635503,-43.99925803735313,1572128906455,621.0,825.0,723.0,1610.0,1566.0,1369,948,2019-10-27 10:28:26
20191029T223709_20191029T223709_T59GMM,170.89141231635503,-43.99925803735313,1572388702859,115.0,106.0,60.0,1.0,,67,60,2019-10-30 10:38:22
20191031T222551_20191031T222547_T59GMM,170.89141231635503,-43.99925803735313,1572560908710,1512.0,1432.0,1378.0,2906.0,3057.0,2057,1866,2019-11-01 10:28:28
20191103T223711_20191103T223712_T59GMM,170.89141231635503,-43.99925803735313,1572820705099,24.0,63.0,35.0,1.0,3.0,96,73,2019-11-04 10:38:25
20191105T222549_20191105T222544_T59GMM,170.89141231635503,-43.99925803735313,1572992905527,7164.0,7096.0,7132.0,7792.0,7752.0,4309,3444,2019-11-06 10:28:25
20191108T223709_20191108T223708_T59GMM,170.89141231635503,-43.99925803735313,1573252701737,5684.0,5272.0,4984.0,6424.0,6112.0,4504,3928,2019-11-09 10:38:21
20191110T222551_20191110T222546_T59GMM,170.89141231635503,-43.99925803735313,1573424907937,6920.0,6796.0,6888.0,7744.0,7224.0,2865,2733,2019-11-11 10:28:27
20191113T223711_20191113T223711_T59GMM,170.89141231635503,-43.99925803735313,1573684704169,48.0,60.0,5.0,1.0,1.0,87,85,2019-11-14 10:38:24
20191115T222539_20191115T222542_T59GMM,170.89141231635503,-43.99925803735313,1573856904018,145.0,121.0,101.0,178.0,96.0,159,118,2019-11-16 10:28:24
20191118T223709_20191118T223707_T59GMM,170.89141231635503,-43.99925803735313,1574116700023,5168.0,4876.0,4620.0,5644.0,5623.0,2330,2295,2019-11-19 10:38:20
20191120T222551_20191120T222545_T59GMM,170.89141231635503,-43.99925803735313,1574288906512,843.0,1432.0,1616.0,3946.0,3491.0,2056,1763,2019-11-21 10:28:26
20191123T223711_20191123T223709_T59GMM,170.89141231635503,-43.99925803735313,1574548702559,13.0,50.0,40.0,25.0,37.0,162,109,2019-11-24 10:38:22
20191128T223709_20191128T223704_T59GMM,170.89141231635503,-43.99925803735313,1574980697673,13504.0,12352.0,11680.0,11336.0,10723.0,6343,4340,2019-11-29 10:38:17
20191130T222541_20191130T222543_T59GMM,170.89141231635503,-43.99925803735313,1575152904476,5900.0,5860.0,5800.0,6756.0,6555.0,2830,3077,2019-12-01 10:28:24
20191203T223711_20191203T223707_T59GMM,170.89141231635503,-43.99925803735313,1575412700312,11408.0,10368.0,9720.0,9520.0,8799.0,3669,4076,2019-12-04 10:38:20
20191205T222539_20191205T222538_T59GMM,170.89141231635503,-43.99925803735313,1575584899482,7496.0,7208.0,6996.0,7760.0,7705.0,6353,5980,2019-12-06 10:28:19
20191208T223709_20191208T223703_T59GMM,170.89141231635503,-43.99925803735313,1575844696284,451.0,667.0,281.0,1.0,3.0,71,45,2019-12-09 10:38:16
20191210T222541_20191210T222540_T59GMM,170.89141231635503,-43.99925803735313,1576016901799,6788.0,6304.0,5936.0,6700.0,6397.0,3373,3229,2019-12-11 10:28:21
20191213T223701_20191213T223708_T59GMM,170.89141231635503,-43.99925803735313,1576276697490,2634.0,2596.0,2460.0,4420.0,4298.0,2969,2384,2019-12-14 10:38:17
20191215T222539_20191215T222538_T59GMM,170.89141231635503,-43.99925803735313,1576448900176,7548.0,7096.0,6924.0,7436.0,7120.0,2937,2488,2019-12-16 10:28:20
20191218T223709_20191218T223703_T59GMM,170.89141231635503,-43.99925803735313,1576708696941,3754.0,3706.0,3458.0,5092.0,4705.0,2989,2690,2019-12-19 10:38:16
20191220T222541_20191220T222549_T59GMM,170.89141231635503,-43.99925803735313,1576880899537,81.0,132.0,49.0,1.0,1.0,72,65,2019-12-21 10:28:19
20191223T223701_20191223T223714_T59GMM,170.89141231635503,-43.99925803735313,1577140696399,10472.0,9768.0,9400.0,9320.0,8988.0,6409,5185,2019-12-24 10:38:16
20191225T222539_20191225T222539_T59GMM,170.89141231635503,-43.99925803735313,1577312900599,3672.0,3570.0,3420.0,4616.0,4601.0,3117,2841,2019-12-26 10:28:20
20191228T223709_20191228T223704_T59GMM,170.89141231635503,-43.99925803735313,1577572697211,1.0,8.0,1.0,1.0,,57,45,2019-12-29 10:38:17
20191230T222541_20191230T222539_T59GMM,170.89141231635503,-43.99925803735313,1577744900210,8.0,13.0,1.0,1.0,1.0,44,69,2019-12-31 10:28:20
20200102T223701_20200102T223703_T59GMM,170.89141231635503,-43.99925803735313,1578004696572,375.0,386.0,341.0,202.0,167.0,270,227,2020-01-03 10:38:16
20200104T222539_20200104T222539_T59GMM,170.89141231635503,-43.99925803735313,1578176900439,9872.0,9152.0,8656.0,9104.0,8565.0,6671,5896,2020-01-05 10:28:20
20200107T223709_20200107T223703_T59GMM,170.89141231635503,-43.99925803735313,1578436696901,3150.0,3194.0,3176.0,4672.0,4517.0,2675,2387,2020-01-08 10:38:16
20200109T222541_20200109T222538_T59GMM,170.89141231635503,-43.99925803735313,1578608899884,1420.0,1396.0,1300.0,2210.0,1915.0,1374,1086,2020-01-10 10:28:19
20200112T223701_20200112T223703_T59GMM,170.89141231635503,-43.99925803735313,1578868696349,305.0,352.0,203.0,72.0,150.0,269,242,2020-01-13 10:38:16
20200114T222539_20200114T222538_T59GMM,170.89141231635503,-43.99925803735313,1579040899755,5420.0,5396.0,5240.0,6420.0,6274.0,5181,4586,2020-01-15 10:28:19
20200117T223659_20200117T223702_T59GMM,170.89141231635503,-43.99925803735313,1579300696024,281.0,295.0,204.0,274.0,276.0,252,188,2020-01-18 10:38:16
20200119T222541_20200119T222538_T59GMM,170.89141231635503,-43.99925803735313,1579472899219,1.0,47.0,10.0,1.0,1.0,126,117,2020-01-20 10:28:19
20200122T223701_20200122T223702_T59GMM,170.89141231635503,-43.99925803735313,1579732695540,3760.0,3586.0,3360.0,3876.0,4094.0,3681,3268,2020-01-23 10:38:15
20200124T222539_20200124T222537_T59GMM,170.89141231635503,-43.99925803735313,1579904898522,5108.0,5000.0,4688.0,5368.0,5182.0,3320,3327,2020-01-25 10:28:18
20200127T223659_20200127T223701_T59GMM,170.89141231635503,-43.99925803735313,1580164694658,5448.0,5208.0,5048.0,5788.0,5554.0,4175,3536,2020-01-28 10:38:14
20200129T222541_20200129T222537_T59GMM,170.89141231635503,-43.99925803735313,1580336898090,886.0,949.0,924.0,1152.0,1203.0,1030,824,2020-01-30 10:28:18
