id,longitude,latitude,time,cs,cs_cdf,timestamp
20180404T222539_20180404T222534_T59GMM,170.89159197941186,-43.99925803735313,1522880734460,0.9098039215686274,0.9215686274509803,2018-04-05 10:25:34
20180407T223659_20180407T223659_T59GMM,170.89159197941186,-43.99925803735313,1523140619460,0.20784313725490197,0.3568627450980392,2018-04-08 10:36:59
20180409T222541_20180409T222625_T59GMM,170.89159197941186,-43.99925803735313,1523312785360,0.00784313725490196,0.054901960784313725,2018-04-10 10:26:25
20180412T223701_20180412T223703_T59GMM,170.89159197941186,-43.99925803735313,1523572623460,0.9215686274509803,0.9058823529411765,2018-04-13 10:37:03
20180414T222539_20180414T222535_T59GMM,170.89159197941186,-43.99925803735313,1523744735460,0.6745098039215687,0.8705882352941177,2018-04-15 10:25:35
20180417T223659_20180417T223700_T59GMM,170.89159197941186,-43.99925803735313,1524004620460,0.9019607843137255,0.9372549019607843,2018-04-18 10:37:00
20180419T222541_20180419T222539_T59GMM,170.89159197941186,-43.99925803735313,1524176739460,0.8117647058823529,0.9137254901960784,2018-04-20 10:25:39
20180422T223701_20180422T223704_T59GMM,170.89159197941186,-43.99925803735313,1524436624460,0.00392156862745098,0.043137254901960784,2018-04-23 10:37:04
20180424T222539_20180424T222536_T59GMM,170.89159197941186,-43.99925803735313,1524608736460,0.5215686274509804,0.8196078431372549,2018-04-25 10:25:36
20180427T223659_20180427T223701_T59GMM,170.89159197941186,-43.99925803735313,1524868621460,0.00392156862745098,0.058823529411764705,2018-04-28 10:37:01
20180429T222541_20180429T222540_T59GMM,170.89159197941186,-43.99925803735313,1525040740460,0.00392156862745098,0.047058823529411764,2018-04-30 10:25:40
20180502T223711_20180502T223705_T59GMM,170.89159197941186,-43.99925803735313,1525300625460,0.7647058823529411,0.9254901960784314,2018-05-03 10:37:05
20180504T222539_20180504T222536_T59GMM,170.89159197941186,-43.99925803735313,1525472736460,0.00392156862745098,0.050980392156862744,2018-05-05 10:25:36
20180507T223659_20180507T223701_T59GMM,170.89159197941186,-43.99925803735313,1525732621460,0.01568627450980392,0.06274509803921569,2018-05-08 10:37:01
20180509T222541_20180509T222612_T59GMM,170.89159197941186,-43.99925803735313,1525904772930,0.00784313725490196,0.06274509803921569,2018-05-10 10:26:12
20180512T223711_20180512T223705_T59GMM,170.89159197941186,-43.99925803735313,1526164625460,0.043137254901960784,0.0784313725490196,2018-05-13 10:37:05
20180514T222539_20180514T222536_T59GMM,170.89159197941186,-43.99925803735313,1526336736460,0.050980392156862744,0.33725490196078434,2018-05-15 10:25:36
20180517T223659_20180517T223700_T59GMM,170.89159197941186,-43.99925803735313,1526596620460,0.9019607843137255,0.9411764705882353,2018-05-18 10:37:00
20180519T222541_20180519T222540_T59GMM,170.89159197941186,-43.99925803735313,1526768740460,0.5019607843137255,0.8313725490196079,2018-05-20 10:25:40
20180522T223701_20180522T223704_T59GMM,170.89159197941186,-43.99925803735313,1527028624460,0.9176470588235294,0.9333333333333333,2018-05-23 10:37:04
20180524T222539_20180524T222535_T59GMM,170.89159197941186,-43.99925803735313,1527200735460,0.9254901960784314,0.9333333333333333,2018-05-25 10:25:35
20180527T223659_20180527T223659_T59GMM,170.89159197941186,-43.99925803735313,1527460619460,0.027450980392156862,0.13725490196078433,2018-05-28 10:36:59
20180529T222541_20180529T222539_T59GMM,170.89159197941186,-43.99925803735313,1527632739460,0.9098039215686274,0.9372549019607843,2018-05-30 10:25:39
20180601T223701_20180601T223703_T59GMM,170.89159197941186,-43.99925803735313,1527892623460,0.7450980392156863,0.9098039215686274,2018-06-02 10:37:03
20180603T222539_20180603T222621_T59GMM,170.89159197941186,-43.99925803735313,1528064781360,0.23529411764705882,0.3607843137254902,2018-06-04 10:26:21
20180606T223659_20180606T223659_T59GMM,170.89159197941186,-43.99925803735313,1528324619460,0.0784313725490196,0.20784313725490197,2018-06-07 10:36:59
20180608T222541_20180608T222537_T59GMM,170.89159197941186,-43.99925803735313,1528496737460,0.027450980392156862,0.08235294117647059,2018-06-09 10:25:37
20180611T223701_20180611T223701_T59GMM,170.89159197941186,-43.99925803735313,1528756621460,0.0,0.054901960784313725,2018-06-12 10:37:01
20180613T222539_20180613T222535_T59GMM,170.89159197941186,-43.99925803735313,1528928735460,0.8745098039215686,0.9450980392156862,2018-06-14 10:25:35
20180616T223659_20180616T223700_T59GMM,170.89159197941186,-43.99925803735313,1529188620460,0.03529411764705882,0.050980392156862744,2018-06-17 10:37:00
20180618T222541_20180618T222537_T59GMM,170.89159197941186,-43.99925803735313,1529360737460,0.8901960784313725,0.9411764705882353,2018-06-19 10:25:37
20180621T223701_20180621T223702_T59GMM,170.89159197941186,-43.99925803735313,1529620622460,0.8901960784313725,0.9372549019607843,2018-06-22 10:37:02
20180623T222539_20180623T222536_T59GMM,170.89159197941186,-43.99925803735313,1529792736460,0.00392156862745098,0.06274509803921569,2018-06-24 10:25:36
20180626T223659_20180626T223759_T59GMM,170.89159197941186,-43.99925803735313,1530052679190,0.9019607843137255,0.9411764705882353,2018-06-27 10:37:59
20180628T222541_20180628T222538_T59GMM,170.89159197941186,-43.99925803735313,1530224738460,0.9058823529411765,0.9372549019607843,2018-06-29 10:25:38
20180701T223701_20180701T223703_T59GMM,170.89159197941186,-43.99925803735313,1530484623460,0.0,0.043137254901960784,2018-07-02 10:37:03
20180703T222539_20180703T222536_T59GMM,170.89159197941186,-43.99925803735313,1530656736460,0.00784313725490196,0.07450980392156863,2018-07-04 10:25:36
20180706T223659_20180706T223802_T59GMM,170.89159197941186,-43.99925803735313,1530916682790,0.788235294117647,0.9176470588235294,2018-07-07 10:38:02
20180708T222541_20180708T222539_T59GMM,170.89159197941186,-43.99925803735313,1531088739460,0.9176470588235294,0.9372549019607843,2018-07-09 10:25:39
20180711T223701_20180711T223703_T59GMM,170.89159197941186,-43.99925803735313,1531348623460,0.9294117647058824,0.9333333333333333,2018-07-12 10:37:03
20180713T222539_20180713T222710_T59GMM,170.89159197941186,-43.99925803735313,1531520830260,0.9333333333333333,0.9333333333333333,2018-07-14 10:27:10
20180716T223659_20180716T223700_T59GMM,170.89159197941186,-43.99925803735313,1531780620460,0.9450980392156862,0.9333333333333333,2018-07-17 10:37:00
20180718T222541_20180718T222539_T59GMM,170.89159197941186,-43.99925803735313,1531952739460,0.9450980392156862,0.9294117647058824,2018-07-19 10:25:39
20180721T223701_20180721T223703_T59GMM,170.89159197941186,-43.99925803735313,1532212623460,0.9372549019607843,0.9372549019607843,2018-07-22 10:37:03
20180723T222539_20180723T222535_T59GMM,170.89159197941186,-43.99925803735313,1532384735460,0.596078431372549,0.8627450980392157,2018-07-24 10:25:35
20180726T223659_20180726T223659_T59GMM,170.89159197941186,-43.99925803735313,1532644619460,0.7725490196078432,0.9098039215686274,2018-07-27 10:36:59
20180728T222541_20180728T222538_T59GMM,170.89159197941186,-43.99925803735313,1532816738460,0.01568627450980392,0.08627450980392157,2018-07-29 10:25:38
20180731T223701_20180731T223703_T59GMM,170.89159197941186,-43.99925803735313,1533076623460,0.45098039215686275,0.7372549019607844,2018-08-01 10:37:03
20180802T222539_20180802T222534_T59GMM,170.89159197941186,-43.99925803735313,1533248734460,0.023529411764705882,0.08627450980392157,2018-08-03 10:25:34
20180805T223659_20180805T223658_T59GMM,170.89159197941186,-43.99925803735313,1533508618460,0.2196078431372549,0.5137254901960784,2018-08-06 10:36:58
20180807T222541_20180807T222537_T59GMM,170.89159197941186,-43.99925803735313,1533680737460,0.0,0.050980392156862744,2018-08-08 10:25:37
20180810T223701_20180810T223702_T59GMM,170.89159197941186,-43.99925803735313,1533940622460,0.9098039215686274,0.9411764705882353,2018-08-11 10:37:02
20180812T222529_20180812T222532_T59GMM,170.89159197941186,-43.99925803735313,1534112732460,0.00392156862745098,0.054901960784313725,2018-08-13 10:25:32
20180815T223659_20180815T223728_T59GMM,170.89159197941186,-43.99925803735313,1534372648920,0.10196078431372549,0.14901960784313725,2018-08-16 10:37:28
20180817T222541_20180817T222537_T59GMM,170.89159197941186,-43.99925803735313,1534544737460,0.8823529411764706,0.9294117647058824,2018-08-18 10:25:37
20180820T223701_20180820T223701_T59GMM,170.89159197941186,-43.99925803735313,1534804621460,0.7019607843137254,0.8627450980392157,2018-08-21 10:37:01
20180822T222529_20180822T222530_T59GMM,170.89159197941186,-43.99925803735313,1534976730460,0.9254901960784314,0.9333333333333333,2018-08-23 10:25:30
20180825T223659_20180825T223654_T59GMM,170.89159197941186,-43.99925803735313,1535236614460,0.9450980392156862,0.9372549019607843,2018-08-26 10:36:54
20180827T222541_20180827T222807_T59GMM,170.89159197941186,-43.99925803735313,1535408887990,0.00392156862745098,0.06274509803921569,2018-08-28 10:28:07
20180830T223701_20180830T223700_T59GMM,170.89159197941186,-43.99925803735313,1535668620460,0.7254901960784313,0.8862745098039215,2018-08-31 10:37:00
20180901T222529_20180901T222528_T59GMM,170.89159197941186,-43.99925803735313,1535840728460,0.00784313725490196,0.058823529411764705,2018-09-02 10:25:28
20180904T223659_20180904T223653_T59GMM,170.89159197941186,-43.99925803735313,1536100613460,0.07450980392156863,0.14901960784313725,2018-09-05 10:36:53
20180906T222541_20180906T222535_T59GMM,170.89159197941186,-43.99925803735313,1536272735460,0.8431372549019608,0.9215686274509803,2018-09-07 10:25:35
20180909T223701_20180909T223659_T59GMM,170.89159197941186,-43.99925803735313,1536532619460,0.00784313725490196,0.047058823529411764,2018-09-10 10:36:59
20180911T222529_20180911T222528_T59GMM,170.89159197941186,-43.99925803735313,1536704728460,0.9058823529411765,0.9176470588235294,2018-09-12 10:25:28
20180914T223659_20180914T223653_T59GMM,170.89159197941186,-43.99925803735313,1536964613460,0.9450980392156862,0.9294117647058824,2018-09-15 10:36:53
20180916T222531_20180916T222656_T59GMM,170.89159197941186,-43.99925803735313,1537136816440,0.01568627450980392,0.07450980392156863,2018-09-17 10:26:56
20180919T223701_20180919T223657_T59GMM,170.89159197941186,-43.99925803735313,1537396617460,0.0,0.050980392156862744,2018-09-20 10:36:57
20180921T222529_20180921T222729_T59GMM,170.89159197941186,-43.99925803735313,1537568849520,0.9372549019607843,0.9254901960784314,2018-09-22 10:27:29
20180924T223659_20180924T223656_T59GMM,170.89159197941186,-43.99925803735313,1537828616460,0.9098039215686274,0.9294117647058824,2018-09-25 10:36:56
20180926T222531_20180926T222533_T59GMM,170.89159197941186,-43.99925803735313,1538000733460,0.8980392156862745,0.9176470588235294,2018-09-27 10:25:33
20180929T223701_20180929T223658_T59GMM,170.89159197941186,-43.99925803735313,1538260618460,0.00392156862745098,0.043137254901960784,2018-09-30 10:36:58
20181001T222529_20181001T222655_T59GMM,170.89159197941186,-43.99925803735313,1538432815440,0.027450980392156862,0.054901960784313725,2018-10-02 10:26:55
20181004T223659_20181004T223657_T59GMM,170.89159197941186,-43.99925803735313,1538692617460,0.43137254901960786,0.6196078431372549,2018-10-05 10:36:57
20181006T222531_20181006T222534_T59GMM,170.89159197941186,-43.99925803735313,1538864734460,0.9372549019607843,0.9215686274509803,2018-10-07 10:25:34
20181009T223701_20181009T223659_T59GMM,170.89159197941186,-43.99925803735313,1539124619460,0.08235294117647059,0.17647058823529413,2018-10-10 10:36:59
20181011T222539_20181011T222534_T59GMM,170.89159197941186,-43.99925803735313,1539296734460,0.00392156862745098,0.06274509803921569,2018-10-12 10:25:34
20181014T223659_20181014T223659_T59GMM,170.89159197941186,-43.99925803735313,1539556619460,0.6862745098039216,0.8588235294117647,2018-10-15 10:36:59
20181016T222531_20181016T222534_T59GMM,170.89159197941186,-43.99925803735313,1539728734460,0.00784313725490196,0.08235294117647059,2018-10-17 10:25:34
20181019T223701_20181019T223659_T59GMM,170.89159197941186,-43.99925803735313,1539988619460,0.054901960784313725,0.17647058823529413,2018-10-20 10:36:59
20181021T222539_20181021T222535_T59GMM,170.89159197941186,-43.99925803735313,1540160735460,0.9254901960784314,0.9098039215686274,2018-10-22 10:25:35
20181024T223659_20181024T223659_T59GMM,170.89159197941186,-43.99925803735313,1540420619460,0.00784313725490196,0.07058823529411765,2018-10-25 10:36:59
20181026T222531_20181026T222534_T59GMM,170.89159197941186,-43.99925803735313,1540592734460,0.8274509803921568,0.8901960784313725,2018-10-27 10:25:34
20181029T223701_20181029T223659_T59GMM,170.89159197941186,-43.99925803735313,1540852619460,0.00392156862745098,0.050980392156862744,2018-10-30 10:36:59
20181031T222539_20181031T222535_T59GMM,170.89159197941186,-43.99925803735313,1541024735460,0.36470588235294116,0.5411764705882353,2018-11-01 10:25:35
20181103T223659_20181103T223700_T59GMM,170.89159197941186,-43.99925803735313,1541284620460,0.788235294117647,0.8823529411764706,2018-11-04 10:37:00
20181105T222531_20181105T222533_T59GMM,170.89159197941186,-43.99925803735313,1541456733460,0.9294117647058824,0.8941176470588236,2018-11-06 10:25:33
20181108T223701_20181108T223658_T59GMM,170.89159197941186,-43.99925803735313,1541716697450,0.00784313725490196,0.06666666666666667,2018-11-09 10:38:17
20181110T222539_20181110T222535_T59GMM,170.89159197941186,-43.99925803735313,1541888903060,0.8941176470588236,0.9058823529411765,2018-11-11 10:28:23
20181113T223659_20181113T223659_T59GMM,170.89159197941186,-43.99925803735313,1542148699510,0.9450980392156862,0.9137254901960784,2018-11-14 10:38:19
20181115T222531_20181115T222532_T59GMM,170.89159197941186,-43.99925803735313,1542320899700,0.1568627450980392,0.16862745098039217,2018-11-16 10:28:19
20181118T223701_20181118T223656_T59GMM,170.89159197941186,-43.99925803735313,1542580695700,0.00784313725490196,0.09019607843137255,2018-11-19 10:38:15
20181120T222539_20181120T222534_T59GMM,170.89159197941186,-43.99925803735313,1542752902410,0.011764705882352941,0.047058823529411764,2018-11-21 10:28:22
20181123T223659_20181123T223659_T59GMM,170.89159197941186,-43.99925803735313,1543012698690,0.00392156862745098,0.054901960784313725,2018-11-24 10:38:18
20181125T222531_20181125T222530_T59GMM,170.89159197941186,-43.99925803735313,1543184897540,0.0,0.03529411764705882,2018-11-26 10:28:17
20181128T223651_20181128T223658_T59GMM,170.89159197941186,-43.99925803735313,1543444693420,0.00784313725490196,0.047058823529411764,2018-11-29 10:38:13
20181130T222539_20181130T222533_T59GMM,170.89159197941186,-43.99925803735313,1543616901110,0.01568627450980392,0.050980392156862744,2018-12-01 10:28:21
20181203T223659_20181203T223657_T59GMM,170.89159197941186,-43.99925803735313,1543876697200,0.6549019607843137,0.8705882352941177,2018-12-04 10:38:17
20181205T222531_20181205T222529_T59GMM,170.89159197941186,-43.99925803735313,1544048897100,0.3843137254901961,0.5882352941176471,2018-12-06 10:28:17
20181208T223651_20181208T223723_T59GMM,170.89159197941186,-43.99925803735313,1544308693730,0.00392156862745098,0.054901960784313725,2018-12-09 10:38:13
20181210T222529_20181210T222531_T59GMM,170.89159197941186,-43.99925803735313,1544480899230,0.00392156862745098,0.06274509803921569,2018-12-11 10:28:19
20181213T223659_20181213T223656_T59GMM,170.89159197941186,-43.99925803735313,1544740695730,0.20392156862745098,0.23137254901960785,2018-12-14 10:38:15
20181215T222531_20181215T222536_T59GMM,170.89159197941186,-43.99925803735313,1544912896920,0.00392156862745098,0.043137254901960784,2018-12-16 10:28:16
20181218T223651_20181218T223734_T59GMM,170.89159197941186,-43.99925803735313,1545172693350,0.011764705882352941,0.058823529411764705,2018-12-19 10:38:13
20181220T222539_20181220T222533_T59GMM,170.89159197941186,-43.99925803735313,1545344900760,0.054901960784313725,0.14901960784313725,2018-12-21 10:28:20
20181223T223659_20181223T223658_T59GMM,170.89159197941186,-43.99925803735313,1545604697980,0.9450980392156862,0.9058823529411765,2018-12-24 10:38:17
20181225T222531_20181225T222541_T59GMM,170.89159197941186,-43.99925803735313,1545776898220,0.00392156862745098,0.043137254901960784,2018-12-26 10:28:18
20181228T223701_20181228T223736_T59GMM,170.89159197941186,-43.99925803735313,1546036695420,0.9411764705882353,0.8980392156862745,2018-12-29 10:38:15
20181230T222539_20181230T222535_T59GMM,170.89159197941186,-43.99925803735313,1546208902830,0.8274509803921568,0.8862745098039215,2018-12-31 10:28:22
20190102T223659_20190102T223700_T59GMM,170.89159197941186,-43.99925803735313,1546468699940,0.9294117647058824,0.8784313725490196,2019-01-03 10:38:19
20190104T222531_20190104T222532_T59GMM,170.89159197941186,-43.99925803735313,1546640900120,0.9607843137254902,0.8941176470588236,2019-01-05 10:28:20
20190107T223701_20190107T223722_T59GMM,170.89159197941186,-43.99925803735313,1546900697150,0.7137254901960784,0.8745098039215686,2019-01-08 10:38:17
20190109T222539_20190109T222536_T59GMM,170.89159197941186,-43.99925803735313,1547072904400,0.00784313725490196,0.050980392156862744,2019-01-10 10:28:24
20190112T223659_20190112T223701_T59GMM,170.89159197941186,-43.99925803735313,1547332701310,0.0,0.043137254901960784,2019-01-13 10:38:21
20190114T222531_20190114T222533_T59GMM,170.89159197941186,-43.99925803735313,1547504901410,0.08627450980392157,0.16470588235294117,2019-01-15 10:28:21
20190117T223701_20190117T223658_T59GMM,170.89159197941186,-43.99925803735313,1547764698280,0.00784313725490196,0.0392156862745098,2019-01-18 10:38:18
20190119T222539_20190119T222537_T59GMM,170.89159197941186,-43.99925803735313,1547936905000,0.8431372549019608,0.8941176470588236,2019-01-20 10:28:25
20190122T223659_20190122T223702_T59GMM,170.89159197941186,-43.99925803735313,1548196702160,0.6235294117647059,0.8274509803921568,2019-01-23 10:38:22
20190124T222531_20190124T222534_T59GMM,170.89159197941186,-43.99925803735313,1548368902000,0.0196078431372549,0.06274509803921569,2019-01-25 10:28:22
20190127T223701_20190127T223659_T59GMM,170.89159197941186,-43.99925803735313,1548628698000,0.050980392156862744,0.12549019607843137,2019-01-28 10:38:18
20190129T222539_20190129T222538_T59GMM,170.89159197941186,-43.99925803735313,1548800905000,0.44313725490196076,0.5686274509803921,2019-01-30 10:28:25
20190201T223659_20190201T223702_T59GMM,170.89159197941186,-43.99925803735313,1549060702000,0.8274509803921568,0.8901960784313725,2019-02-02 10:38:22
20190203T222531_20190203T222534_T59GMM,170.89159197941186,-43.99925803735313,1549232902000,0.9568627450980393,0.9058823529411765,2019-02-04 10:28:22
20190206T223701_20190206T223659_T59GMM,170.89159197941186,-43.99925803735313,1549492698000,0.00392156862745098,0.0392156862745098,2019-02-07 10:38:18
20190208T222539_20190208T222538_T59GMM,170.89159197941186,-43.99925803735313,1549664905000,0.9686274509803922,0.9058823529411765,2019-02-09 10:28:25
20190211T223659_20190211T223702_T59GMM,170.89159197941186,-43.99925803735313,1549924702000,0.9529411764705882,0.9098039215686274,2019-02-12 10:38:22
20190213T222531_20190213T222534_T59GMM,170.89159197941186,-43.99925803735313,1550096902000,0.023529411764705882,0.06274509803921569,2019-02-14 10:28:22
20190216T223701_20190216T223659_T59GMM,170.89159197941186,-43.99925803735313,1550356698000,0.9098039215686274,0.9058823529411765,2019-02-17 10:38:18
20190218T222429_20190218T222423_T59GMM,170.89159197941186,-43.99925803735313,1550528905000,0.7411764705882353,0.8509803921568627,2019-02-19 10:28:25
20190221T223439_20190221T223550_T59GMM,170.89159197941186,-43.99925803735313,1550788701000,0.0196078431372549,0.06666666666666667,2019-02-22 10:38:21
20190223T222531_20190223T222533_T59GMM,170.89159197941186,-43.99925803735313,1550960901000,0.00784313725490196,0.03529411764705882,2019-02-24 10:28:21
20190226T223701_20190226T223658_T59GMM,170.89159197941186,-43.99925803735313,1551220697000,0.792156862745098,0.8901960784313725,2019-02-27 10:38:17
20190228T222539_20190228T222536_T59GMM,170.89159197941186,-43.99925803735313,1551392903000,0.9333333333333333,0.9176470588235294,2019-03-01 10:28:23
20190303T223659_20190303T223812_T59GMM,170.89159197941186,-43.99925803735313,1551652702000,0.8705882352941177,0.9058823529411765,2019-03-04 10:38:22
20190305T222531_20190305T222532_T59GMM,170.89159197941186,-43.99925803735313,1551824899000,0.9294117647058824,0.9058823529411765,2019-03-06 10:28:19
20190308T223701_20190308T223657_T59GMM,170.89159197941186,-43.99925803735313,1552084696000,0.9294117647058824,0.9176470588235294,2019-03-09 10:38:16
20190310T222539_20190310T222604_T59GMM,170.89159197941186,-43.99925803735313,1552256902000,0.0784313725490196,0.10980392156862745,2019-03-11 10:28:22
20190313T223659_20190313T223659_T59GMM,170.89159197941186,-43.99925803735313,1552516699000,0.00784313725490196,0.054901960784313725,2019-03-14 10:38:19
20190315T222531_20190315T222534_T59GMM,170.89159197941186,-43.99925803735313,1552688902000,0.011764705882352941,0.0392156862745098,2019-03-16 10:28:22
20190318T223701_20190318T223700_T59GMM,170.89159197941186,-43.99925803735313,1552948699000,0.00392156862745098,0.0392156862745098,2019-03-19 10:38:19
20190320T222539_20190320T222537_T59GMM,170.89159197941186,-43.99925803735313,1553120904000,0.01568627450980392,0.054901960784313725,2019-03-21 10:28:24
20190323T223659_20190323T223702_T59GMM,170.89159197941186,-43.99925803735313,1553380702000,0.9764705882352941,0.9215686274509803,2019-03-24 10:38:22
20190325T222541_20190325T222537_T59GMM,170.89159197941186,-43.99925803735313,1553552904000,0.3058823529411765,0.43137254901960786,2019-03-26 10:28:24
20190328T223701_20190328T223702_T59GMM,170.89159197941186,-43.99925803735313,1553812701000,0.6980392156862745,0.8431372549019608,2019-03-29 10:38:21
20190330T222539_20190330T222539_T59GMM,170.89159197941186,-43.99925803735313,1553984907000,0.9803921568627451,0.9215686274509803,2019-03-31 10:28:27
20190402T223709_20190402T223705_T59GMM,170.89159197941186,-43.99925803735313,1554244704000,0.9803921568627451,0.9254901960784314,2019-04-03 10:38:24
20190404T222541_20190404T222538_T59GMM,170.89159197941186,-43.99925803735313,1554416906000,0.00392156862745098,0.08627450980392157,2019-04-05 10:28:26
20190407T223701_20190407T223704_T59GMM,170.89159197941186,-43.99925803735313,1554676703000,0.9686274509803922,0.9215686274509803,2019-04-08 10:38:23
20190409T222539_20190409T222542_T59GMM,170.89159197941186,-43.99925803735313,1554848909000,0.0392156862745098,0.09019607843137255,2019-04-10 10:28:29
20190412T223709_20190412T223707_T59GMM,170.89159197941186,-43.99925803735313,1555108707000,0.9607843137254902,0.9254901960784314,2019-04-13 10:38:27
20190414T222541_20190414T222540_T59GMM,170.89159197941186,-43.99925803735313,1555280907000,0.8784313725490196,0.9176470588235294,2019-04-15 10:28:27
20190417T223711_20190417T223705_T59GMM,170.89159197941186,-43.99925803735313,1555540704000,0.01568627450980392,0.07058823529411765,2019-04-18 10:38:24
