timestamp,B2,B3,B4,B8,B8A
2019-07-13,1111.4,680.175,405.09999999999997,270.9,261.425
2019-07-16,12610.0,11656.15,13174.5,14109.775,14323.925
2019-07-18,7165.25,6474.724999999999,7091.724999999999,7557.2,7754.3
2019-07-21,1034.975,651.55,385.25,211.6,226.525
2019-07-23,1992.7,1613.3999999999999,1559.8,1881.05,2082.45
2019-07-26,2267.825,1921.55,1836.1000000000001,2124.775,2226.7
2019-07-28,6405.724999999999,6000.95,6612.349999999999,7103.7,7935.2
2019-07-31,1080.2,763.025,457.0,257.15,238.42499999999998
2019-08-02,1122.8,790.875,504.9,309.975,288.0
2019-08-05,1043.025,739.55,463.5,295.0,304.575
2019-08-07,1101.5,796.725,555.975,414.775,658.925
2019-08-10,2953.8,2512.525,2522.1749999999997,2768.125,2978.6
2019-08-12,988.825,661.1,398.3,261.775,247.77499999999998
2019-08-15,1484.025,1194.575,1027.5,1116.725,1176.575
2019-08-17,1020.35,666.0749999999999,392.825,257.275,233.54999999999998
2019-08-20,3388.1749999999997,3164.7999999999997,3550.6,4184.95,4691.825
2019-08-22,821.875,543.425,380.375,450.34999999999997,468.025
2019-08-25,3244.125,2921.85,3029.725,3498.2,3828.75
2019-08-27,1730.525,1433.825,1335.125,1628.6,1814.7749999999999
2019-08-30,846.05,536.65,310.125,221.92499999999998,253.0
2019-09-01,846.375,551.95,324.3,239.05,243.77499999999998
2019-09-04,4848.075,4444.625,4777.15,5163.275,5676.175
2019-09-06,839.65,521.375,305.5,206.375,235.575
2019-09-09,761.9499999999999,488.625,285.675,203.75,209.7
2019-09-11,4111.075,3761.9249999999997,3951.9249999999997,4793.25,5109.724999999999
2019-09-14,764.6,501.275,297.375,227.95,234.875
2019-09-16,1336.675,1095.475,931.2249999999999,1196.15,1194.425
2019-09-19,825.5999999999999,554.625,323.875,248.92499999999998,271.425
2019-09-21,4429.925,4109.15,4405.625,4813.349999999999,5052.325
2019-09-21,4429.724999999999,4109.599999999999,4404.8,4812.875,5050.8
2019-09-24,8633.875,8072.525,8746.775,9141.525,9360.425
2019-09-26,2705.05,2430.875,2395.725,3107.2,3211.6
2019-09-29,8086.325,7716.325,8216.3,8724.575,8840.9
2019-10-01,1986.2749999999999,1878.95,1921.425,3167.875,3049.125
2019-10-04,5620.825,5074.599999999999,5284.125,5560.725,5788.675
2019-10-06,791.425,521.8,297.125,255.125,249.27499999999998
2019-10-09,7632.849999999999,7126.425,7624.9,7815.675,8234.85
2019-10-11,2611.0,2328.075,2220.7,3448.2999999999997,3376.025
2019-10-14,3082.35,2662.7999999999997,2598.35,3606.1749999999997,3692.55
2019-10-16,3093.0,2882.05,2946.575,4409.275,4561.174999999999
2019-10-19,647.4,414.175,229.35,179.375,191.45
2019-10-21,6756.325,6264.775,6557.275,7003.375,7149.349999999999
2019-10-24,2386.35,2092.9249999999997,2021.45,3108.7,3297.7
2019-10-26,1421.7,1226.65,1000.475,1728.375,1816.2
2019-10-29,736.85,507.15,282.15,243.85,248.975
2019-10-31,2206.35,1956.775,1720.1999999999998,2798.8,2973.55
2019-11-03,690.975,468.59999999999997,256.15,232.2,258.675
2019-11-05,6792.875,6357.45,6643.9,6956.625,7623.475
2019-11-08,4362.325,4086.45,4115.175,5484.525,5674.0
2019-11-10,6688.974999999999,6209.049999999999,6537.6,6973.65,7183.099999999999
2019-11-13,837.875,604.1,358.15,321.775,321.325
2019-11-15,789.0999999999999,555.15,347.67499999999995,407.65,373.17499999999995
2019-11-18,4367.0,4089.35,4147.0,5031.275,5165.45
2019-11-20,2592.725,2452.975,2380.55,3831.075,3877.625
2019-11-23,712.5749999999999,496.04999999999995,317.525,335.34999999999997,362.0
2019-11-28,9022.625,8660.025,9170.25,9269.95,9679.825
2019-11-30,5404.35,5075.675,5189.349999999999,5936.849999999999,6139.575
2019-12-03,7580.125,7183.45,7499.875,7966.4,8129.525
2019-12-05,5262.4,5085.6,5353.1,6385.575,7008.125
2019-12-08,952.475,891.3,461.72499999999997,244.65,242.9
2019-12-10,5093.925,4818.775,4927.325,5744.125,5994.175
2019-12-13,2559.25,2462.0,2340.9,4032.625,4191.175
2019-12-15,6139.65,5784.474999999999,6027.224999999999,6404.349999999999,6748.025
2019-12-18,3605.7,3350.525,3294.325,4572.05,4614.225
2019-12-20,805.5749999999999,591.175,331.7,279.3,286.97499999999997
2019-12-23,7321.5,7017.849999999999,7437.175,7675.975,8147.775
2019-12-25,3152.825,2956.0499999999997,2944.725,4002.4,4431.55
2019-12-28,680.6999999999999,476.97499999999997,270.34999999999997,220.425,240.625
2019-12-30,940.0749999999999,673.85,420.825,435.775,437.4
2020-01-02,913.1,679.1,475.22499999999997,429.22499999999997,460.72499999999997
2020-01-04,6945.799999999999,6563.724999999999,6827.875,7595.425,7824.9
2020-01-07,3246.875,3080.6,3122.3,4114.275,4476.8
2020-01-09,1797.0,1596.6,1400.175,2096.5,2081.0499999999997
2020-01-12,977.25,756.725,470.775,414.22499999999997,434.35
2020-01-14,4146.474999999999,3998.2,4193.9,5419.775,5745.0
2020-01-17,886.625,677.55,460.7,523.125,570.8249999999999
2020-01-19,887.5,648.425,413.59999999999997,375.75,403.55
2020-01-22,2498.9,2247.575,2184.45,2453.45,2854.575
2020-01-24,3975.975,3826.575,3913.875,4491.2,4816.424999999999
2020-01-27,4280.5,4086.225,4276.65,4890.3,5219.2
2020-01-29,1497.325,1265.775,1083.3,1321.975,1418.375
2020-02-01,9327.0,9036.5,9404.775,9645.949999999999,9520.375
2020-02-03,4464.65,3943.0,3903.2749999999996,3998.1749999999997,4468.125
2020-02-06,4911.65,4717.725,5030.3,5352.025,5737.825
2020-02-08,815.55,606.375,367.175,285.85,286.625
2020-02-11,2157.025,1810.3249999999998,1709.35,2229.875,2008.7499999999998
2020-02-13,6106.575,5758.825,5981.05,6282.525,6564.25
2020-02-16,5684.9,5416.825,5548.55,5976.7,6055.975
2020-02-18,7036.0,6745.375,7119.375,7196.95,7617.775
2020-02-21,5562.75,5136.075,5271.5,5454.65,5565.1
2020-02-23,834.0749999999999,635.9499999999999,361.55,242.14999999999998,256.2
2020-02-26,1067.125,898.05,685.75,700.0,816.775
2020-02-28,2131.9,1884.1499999999999,1832.375,2183.225,2371.0
2020-03-02,8231.025,7836.075,8192.75,8362.75,8504.975
2020-03-04,823.225,585.5,337.425,237.14999999999998,250.67499999999998
2020-03-07,6619.8,6231.15,6427.15,6489.4,6667.474999999999
2020-03-09,4934.375,4456.075,4491.224999999999,4375.224999999999,4663.4
2020-03-12,6157.375,5851.875,6200.125,6390.599999999999,6725.325
2020-03-14,6455.075,5996.15,6212.875,6546.325,6767.075
2020-03-17,945.525,755.675,495.325,477.47499999999997,538.475
2020-03-19,6317.7,5927.45,6217.775,6120.8,6646.275
2020-03-22,4718.2,4258.025,4368.325,4982.45,4679.3
2020-03-24,870.4,655.4,385.3,267.35,284.825
2020-03-27,1681.825,1459.1499999999999,1201.35,1367.925,1385.2
2020-03-29,7176.825,6798.825,7259.0,7566.049999999999,7962.299999999999
2020-04-01,864.0,685.625,393.55,245.47499999999997,260.325
2020-04-03,5229.075,4798.55,4935.0,5016.7,5262.4
2020-04-06,1565.675,1325.7,1131.125,1647.35,1705.775
2020-04-08,3168.25,2958.675,2953.1,3738.0249999999996,4245.724999999999
2020-04-11,6778.8,6373.425,6701.174999999999,7074.0,7121.375
2020-04-13,962.375,671.075,410.59999999999997,289.15000000000003,299.55
2020-04-16,7642.924999999999,7463.674999999999,8194.725,8443.15,9249.5
2020-04-18,961.3249999999999,671.55,400.45,304.8,300.22499999999997
2020-04-21,938.3,637.4499999999999,395.925,340.34999999999997,404.075
2020-04-23,941.0,643.7,400.625,331.5,345.35
2020-04-26,3017.4,2851.4,2883.25,3516.6,4066.6749999999997
2020-04-28,1554.625,1236.675,1024.75,1301.95,1399.575
2020-05-01,7331.4,6835.049999999999,7245.25,7571.225,7567.15
2020-05-03,1013.0999999999999,708.55,473.17499999999995,442.875,399.875
2020-05-06,4945.175,4368.675,4552.775,5748.1,5727.325
2020-05-08,968.425,645.35,371.85,271.525,272.3
2020-05-11,4849.025,4429.375,4716.55,4931.325,5395.15
2020-05-13,3577.8999999999996,3193.35,3146.325,3966.25,3861.9249999999997
2020-05-16,945.0749999999999,613.525,370.7,247.925,252.35
2020-05-18,2810.675,2424.975,2452.575,2892.325,3083.95
2020-05-21,1027.7749999999999,682.875,426.65,304.025,339.825
2020-05-23,1725.55,1383.45,1226.0,1358.425,1455.0
2020-05-26,997.0999999999999,653.3,360.575,241.375,262.72499999999997
2020-05-28,2187.975,1896.825,1809.0,2437.35,2407.325
2020-05-31,1032.625,674.675,398.65,273.725,293.9
2020-06-02,5765.9,5192.775,5523.1,6116.825,6155.2
2020-06-05,5913.025,5095.974999999999,5332.35,5504.224999999999,5488.55
2020-06-07,6667.65,6073.075,6508.825,7655.15,7484.45
2020-06-10,5895.05,5333.85,5635.725,6294.25,6215.2
2020-06-12,1132.675,718.5,434.15,266.025,271.875
2020-06-15,2197.425,1831.2749999999999,1749.175,2229.275,2066.125
2020-06-17,5356.325,4595.75,4913.175,4912.05,5149.575
2020-06-20,3881.0499999999997,3445.925,3740.475,4117.65,4423.425
2020-06-22,1190.375,768.475,444.0,288.4,271.25
2020-06-25,2700.6,2263.925,2258.625,2601.325,2770.4249999999997
2020-06-27,4634.575,3935.25,4113.775,4131.25,4427.075
2020-06-30,2874.9,2360.0,2435.725,2646.875,2972.65
2020-07-02,1538.625,1111.85,786.55,685.25,666.625
2020-07-05,4131.775,3525.375,3660.225,3607.125,3851.1
2020-07-07,1149.925,716.7,452.925,279.59999999999997,281.175
2020-07-10,1358.125,1024.3,758.375,697.3,790.125
2020-07-12,1136.475,736.3,444.4,260.9,255.025
2020-07-15,1860.925,1527.1,1421.825,1609.5249999999999,1744.575
2020-07-17,1233.225,811.6,515.475,352.4,363.625
2020-07-20,1060.075,694.65,436.3,309.1,316.675
2020-07-22,3513.825,3112.975,3296.625,3778.775,4053.4
2020-07-25,1025.45,677.575,407.525,272.2,264.25
2020-07-27,4806.825,4213.8,4322.2,5136.65,4813.4
2020-07-30,3586.625,3269.45,3408.6,3815.0499999999997,3916.15
2020-08-01,4810.724999999999,4418.225,4611.325,4851.349999999999,5033.799999999999
2020-08-04,3185.875,2758.35,2749.25,3205.95,3480.6
2020-08-06,1512.975,1145.7749999999999,1033.1499999999999,1123.7,1183.75
2020-08-09,5611.25,5182.375,5516.3,6368.125,6603.424999999999
2020-08-11,982.15,614.3249999999999,372.09999999999997,277.15,233.75
2020-08-14,898.275,560.4,334.925,235.70000000000002,245.875
2020-08-16,958.325,622.15,379.72499999999997,288.225,278.225
2020-08-19,1879.8249999999998,1587.7749999999999,1514.775,1851.625,1970.075
2020-08-21,962.8,617.725,371.475,255.29999999999998,256.15
2020-08-24,6410.0,5830.625,6239.725,6650.55,6930.049999999999
2020-08-26,3662.475,3268.2999999999997,3412.95,4101.95,4037.325
2020-08-29,868.9749999999999,614.875,367.92499999999995,276.95,293.025
2020-08-31,7117.3,6396.55,6762.125,6881.0,7086.05
2020-09-03,7157.25,6678.799999999999,7059.25,7469.799999999999,7556.724999999999
2020-09-05,875.375,591.425,345.35,261.45,279.2
2020-09-08,928.8,680.65,445.325,468.15,493.825
2020-09-10,1063.85,725.525,414.59999999999997,256.97499999999997,254.29999999999998
2020-09-13,3735.4,3582.475,3767.3999999999996,4729.75,5251.775
2020-09-15,983.35,801.3499999999999,438.47499999999997,320.09999999999997,308.5
2020-09-18,2353.825,2167.375,2172.6749999999997,3145.5499999999997,3397.9
2020-09-20,912.8,720.15,386.125,249.1,259.65
2020-09-23,830.275,663.4499999999999,352.25,249.67499999999998,255.25
2020-09-25,952.6999999999999,739.8249999999999,414.15,333.4,341.8
2020-09-28,1338.35,1220.975,891.325,1083.0249999999999,1047.1499999999999
2020-09-30,966.8,772.4,434.375,355.25,378.8
2020-10-03,1260.4,1084.7,726.125,723.4,783.6999999999999
2020-10-08,3267.875,3152.25,3382.975,4466.375,4870.75
2020-10-10,6562.125,6123.225,6386.5,6975.599999999999,7081.599999999999
2020-10-13,810.775,589.95,320.375,261.025,267.375
2020-10-15,2755.7,2526.425,2434.95,3596.875,3699.0499999999997
2020-10-18,5789.75,5464.375,5860.425,6251.099999999999,6662.75
2020-10-20,901.55,612.55,334.675,266.45,266.275
2020-10-23,784.35,566.75,340.45,370.45,414.65
2020-10-25,7860.35,7395.025,7821.125,7890.9,8611.474999999999
2020-10-30,743.8249999999999,505.075,260.925,214.35,216.05
2020-11-02,6703.75,6256.7,6515.049999999999,6807.525,7094.875
2020-11-04,1026.225,789.0,510.25,724.375,725.05
2020-11-07,4888.4,4522.45,4592.4,5489.0,5692.65
2020-11-09,1251.0,886.6999999999999,618.3,597.9,895.8
2020-11-12,717.65,503.625,281.025,244.54999999999998,262.875
2020-11-14,873.9499999999999,660.0,398.9,577.925,586.675
2020-11-17,2356.65,2057.9,1884.725,3028.9,3223.375
2020-11-19,2025.1,1789.35,1776.6,2435.9,3201.35
2020-11-22,4721.05,4442.875,4592.75,5425.474999999999,5774.225
2020-11-24,9257.05,8867.825,9436.3,9598.525,9885.0
2020-11-27,4420.925,4144.7,4180.75,5252.125,5434.5
2020-11-29,10581.175,10131.175,10643.55,10726.8,10816.775
2020-12-02,855.9,726.375,458.09999999999997,377.0,424.275
2020-12-04,7535.2,7170.925,7487.125,8117.45,8034.675
2020-12-07,3833.725,3594.175,3527.4,4784.849999999999,4983.8
2020-12-09,765.775,563.95,312.35,265.3,268.0
2020-12-12,750.225,574.975,333.775,291.35,319.67499999999995
2020-12-14,771.9749999999999,572.85,315.09999999999997,278.925,279.47499999999997
2020-12-17,694.25,530.525,293.3,230.29999999999998,241.45
2020-12-19,6622.225,6167.674999999999,6364.924999999999,6443.599999999999,6801.275
2020-12-22,6754.375,6439.675,6682.549999999999,7034.725,7321.4
2020-12-24,4924.525,4676.925,4878.599999999999,5503.599999999999,5925.4
2020-12-27,724.575,526.175,282.75,216.825,236.025
2020-12-29,1050.125,784.775,508.7,519.0749999999999,575.375
2021-01-01,7960.1,7579.924999999999,7926.125,8211.225,8385.375
2021-01-03,772.1999999999999,568.6999999999999,302.175,239.54999999999998,240.575
2021-01-06,716.3,498.8,286.575,222.8,238.25
2021-01-08,754.725,537.4,283.95,223.04999999999998,217.475
2021-01-11,744.6,532.225,285.55,208.975,237.5
2021-01-13,773.525,553.4749999999999,312.97499999999997,272.175,276.325
2021-01-16,673.5,480.47499999999997,260.625,211.95,227.70000000000002
2021-01-18,8683.875,8183.924999999999,8467.525,8608.7,8686.95
2021-01-21,708.8249999999999,523.975,279.75,209.1,213.075
2021-01-23,781.7249999999999,570.725,320.275,280.875,265.65
2021-01-26,8620.824999999999,8257.5,8580.275,9084.025,8997.9
2021-01-28,789.225,557.8,314.8,248.27499999999998,249.4
2021-01-31,998.125,880.425,751.15,1131.95,977.6999999999999
2021-02-02,836.8499999999999,610.8,357.67499999999995,308.575,346.125
2021-02-05,1293.35,1115.45,933.55,1381.75,1462.75
2021-02-07,849.0749999999999,635.5749999999999,388.825,386.05,409.575
2021-02-10,696.475,522.8,288.125,202.89999999999998,221.875
2021-02-12,775.85,562.9,323.075,254.125,255.3
2021-02-15,2329.8,2091.025,2068.9,2643.95,2867.525
2021-02-17,786.025,573.9749999999999,320.5,224.125,245.475
2021-02-20,722.175,561.05,297.97499999999997,198.6,232.875
2021-02-22,9624.525,9193.25,9549.375,9786.75,9753.0
2021-02-25,4245.05,3991.1,4161.375,4497.375,4706.625
2021-02-27,5977.625,5754.15,6119.974999999999,6442.9,7009.0
2021-03-02,789.075,606.325,323.675,201.95,221.35
2021-03-04,3659.825,3477.85,3566.2,4709.275,5051.099999999999
