id,longitude,latitude,time,B2,B3,B4,B8,B8A,B11,B12,timestamp
20210809T223709_20210809T223709_T59GMM,170.89195130552548,-43.99916820582472,1628548702935,357.0,489.0,379.0,80.0,109.0,21,39,2021-08-10 10:38:22
20210811T222551_20210811T222710_T59GMM,170.89195130552548,-43.99916820582472,1628720908099,7956.0,8068.0,8172.0,8808.0,8009.0,4500,5063,2021-08-12 10:28:28
20210814T223711_20210814T223711_T59GMM,170.89195130552548,-43.99916820582472,1628980704610,1001.0,1526.0,1350.0,594.0,512.0,515,407,2021-08-15 10:38:24
20210816T222549_20210816T222544_T59GMM,170.89195130552548,-43.99916820582472,1629152905372,11664.0,10336.0,9544.0,9656.0,8435.0,3464,3666,2021-08-17 10:28:25
20210819T223709_20210819T223708_T59GMM,170.89195130552548,-43.99916820582472,1629412701492,932.0,1450.0,1166.0,205.0,143.0,102,88,2021-08-20 10:38:21
20210821T222551_20210821T222546_T59GMM,170.89195130552548,-43.99916820582472,1629584907717,2684.0,3320.0,3614.0,4904.0,4375.0,3962,3739,2021-08-22 10:28:27
20210824T223711_20210824T223711_T59GMM,170.89195130552548,-43.99916820582472,1629844704104,663.0,1156.0,880.0,108.0,50.0,148,127,2021-08-25 10:38:24
20210826T222539_20210826T222542_T59GMM,170.89195130552548,-43.99916820582472,1630016903594,4420.0,4576.0,4716.0,5336.0,5141.0,3439,2097,2021-08-27 10:28:23
20210829T223709_20210829T223706_T59GMM,170.89195130552548,-43.99916820582472,1630276699526,571.0,651.0,477.0,177.0,184.0,178,140,2021-08-30 10:38:19
20210831T222551_20210831T222545_T59GMM,170.89195130552548,-43.99916820582472,1630448906779,518.0,893.0,582.0,52.0,64.0,128,90,2021-09-01 10:28:26
20210903T223711_20210903T223710_T59GMM,170.89195130552548,-43.99916820582472,1630708702975,459.0,901.0,531.0,132.0,107.0,307,245,2021-09-04 10:38:22
20210905T222539_20210905T222703_T59GMM,170.89195130552548,-43.99916820582472,1630880902017,3084.0,3584.0,4058.0,4856.0,5013.0,2754,3177,2021-09-06 10:28:22
20210908T223709_20210908T223705_T59GMM,170.89195130552548,-43.99916820582472,1631140698578,401.0,874.0,481.0,1.0,1.0,214,206,2021-09-09 10:38:18
20210910T222541_20210910T222544_T59GMM,170.89195130552548,-43.99916820582472,1631312905867,490.0,893.0,589.0,153.0,112.0,148,100,2021-09-11 10:28:25
20210913T223711_20210913T223710_T59GMM,170.89195130552548,-43.99916820582472,1631572703200,2440.0,2568.0,2474.0,3868.0,4236.0,3144,2420,2021-09-14 10:38:23
20210915T222539_20210915T222540_T59GMM,170.89195130552548,-43.99916820582472,1631744901577,1504.0,1942.0,2004.0,2990.0,3491.0,3634,3548,2021-09-16 10:28:21
20210918T223709_20210918T223705_T59GMM,170.89195130552548,-43.99916820582472,1632004698771,36.0,492.0,540.0,1144.0,1324.0,1204,1128,2021-09-19 10:38:18
20210920T222551_20210920T222547_T59GMM,170.89195130552548,-43.99916820582472,1632176908240,6676.0,6264.0,5848.0,6792.0,6417.0,3817,3393,2021-09-21 10:28:28
20210923T223711_20210923T223712_T59GMM,170.89195130552548,-43.99916820582472,1632436705405,188.0,370.0,225.0,34.0,51.0,156,124,2021-09-24 10:38:25
20210925T222539_20210925T222542_T59GMM,170.89195130552548,-43.99916820582472,1632608903972,205.0,217.0,84.0,1.0,1.0,80,69,2021-09-26 10:28:23
20210928T223709_20210928T223708_T59GMM,170.89195130552548,-43.99916820582472,1632868701185,3.0,10.0,1.0,4.0,1.0,16,13,2021-09-29 10:38:21
20210930T222551_20210930T222548_T59GMM,170.89195130552548,-43.99916820582472,1633040909934,142.0,271.0,152.0,22.0,50.0,108,114,2021-10-01 10:28:29
20211003T223711_20211003T223714_T59GMM,170.89195130552548,-43.99916820582472,1633300706867,7744.0,7680.0,7880.0,7992.0,7879.0,2398,2163,2021-10-04 10:38:26
20211005T222549_20211005T222544_T59GMM,170.89195130552548,-43.99916820582472,1633472905840,10912.0,10440.0,10304.0,10568.0,9932.0,2317,2553,2021-10-06 10:28:25
20211008T223709_20211008T223709_T59GMM,170.89195130552548,-43.99916820582472,1633732702818,2244.0,2360.0,2284.0,4152.0,3798.0,3495,3081,2021-10-09 10:38:22
20211010T222551_20211010T222549_T59GMM,170.89195130552548,-43.99916820582472,1633904910861,3186.0,3686.0,3994.0,5380.0,5110.0,2199,2437,2021-10-11 10:28:30
20211013T223711_20211013T223714_T59GMM,170.89195130552548,-43.99916820582472,1634164707517,108.0,206.0,107.0,29.0,47.0,146,121,2021-10-14 10:38:27
20211015T222549_20211015T222545_T59GMM,170.89195130552548,-43.99916820582472,1634336906842,163.0,194.0,114.0,1.0,37.0,243,204,2021-10-16 10:28:26
20211018T223709_20211018T223710_T59GMM,170.89195130552548,-43.99916820582472,1634596703562,133.0,198.0,148.0,76.0,229.0,320,285,2021-10-19 10:38:23
20211020T222551_20211020T222549_T59GMM,170.89195130552548,-43.99916820582472,1634768910913,11360.0,10496.0,10160.0,10184.0,9496.0,5843,4094,2021-10-21 10:28:30
20211023T223711_20211023T223714_T59GMM,170.89195130552548,-43.99916820582472,1635028707331,91.0,174.0,99.0,16.0,53.0,223,178,2021-10-24 10:38:27
20211025T222549_20211025T222545_T59GMM,170.89195130552548,-43.99916820582472,1635200907017,11000.0,10408.0,10040.0,10104.0,9845.0,4703,3738,2021-10-26 10:28:27
20211028T223709_20211028T223710_T59GMM,170.89195130552548,-43.99916820582472,1635460703454,5336.0,5500.0,5648.0,6572.0,6369.0,3988,2880,2021-10-29 10:38:23
20211030T222551_20211030T222549_T59GMM,170.89195130552548,-43.99916820582472,1635632910078,1.0,1.0,1.0,1.0,1.0,23,31,2021-10-31 10:28:30
20211102T223711_20211102T223713_T59GMM,170.89195130552548,-43.99916820582472,1635892706207,893.0,858.0,695.0,1528.0,1007.0,859,634,2021-11-03 10:38:26
20211104T222549_20211104T222545_T59GMM,170.89195130552548,-43.99916820582472,1636064906210,82.0,69.0,25.0,1.0,1.0,142,112,2021-11-05 10:28:26
20211107T223709_20211107T223709_T59GMM,170.89195130552548,-43.99916820582472,1636324702300,119.0,125.0,58.0,1.0,16.0,115,109,2021-11-08 10:38:22
20211109T222551_20211109T222547_T59GMM,170.89195130552548,-43.99916820582472,1636496908120,5936.0,5712.0,5440.0,6888.0,6515.0,4696,3777,2021-11-10 10:28:28
20211112T223711_20211112T223711_T59GMM,170.89195130552548,-43.99916820582472,1636756703885,9000.0,8544.0,8312.0,8400.0,7873.0,2346,2547,2021-11-13 10:38:23
20211114T222549_20211114T222543_T59GMM,170.89195130552548,-43.99916820582472,1636928904214,180.0,259.0,76.0,1.0,1.0,93,83,2021-11-15 10:28:24
20211117T223709_20211117T223707_T59GMM,170.89195130552548,-43.99916820582472,1637188700049,155.0,188.0,74.0,2.0,,107,110,2021-11-18 10:38:20
20211119T222541_20211119T222544_T59GMM,170.89195130552548,-43.99916820582472,1637360905584,5464.0,5792.0,5976.0,7416.0,6899.0,3826,4161,2021-11-20 10:28:25
20211122T223711_20211122T223709_T59GMM,170.89195130552548,-43.99916820582472,1637620702193,8416.0,7872.0,7548.0,8416.0,8129.0,5709,4144,2021-11-23 10:38:22
20211124T222539_20211124T222540_T59GMM,170.89195130552548,-43.99916820582472,1637792901371,578.0,645.0,581.0,1284.0,1335.0,1091,835,2021-11-25 10:28:21
20211127T223709_20211127T223704_T59GMM,170.89195130552548,-43.99916820582472,1638052697686,2160.0,2696.0,3040.0,4732.0,4489.0,1798,1776,2021-11-28 10:38:17
20211129T222541_20211129T222544_T59GMM,170.89195130552548,-43.99916820582472,1638224905277,976.0,1070.0,813.0,958.0,790.0,758,574,2021-11-30 10:28:25
20211202T223711_20211202T223708_T59GMM,170.89195130552548,-43.99916820582472,1638484701606,117.0,189.0,70.0,1.0,1.0,140,131,2021-12-03 10:38:21
20211204T222539_20211204T222539_T59GMM,170.89195130552548,-43.99916820582472,1638656900765,5416.0,5592.0,5772.0,6812.0,6264.0,2353,2515,2021-12-05 10:28:20
20211207T223709_20211207T223704_T59GMM,170.89195130552548,-43.99916820582472,1638916697056,2886.0,3020.0,2940.0,4320.0,3950.0,2714,2399,2021-12-08 10:38:17
20211209T222541_20211209T222543_T59GMM,170.89195130552548,-43.99916820582472,1639088904157,7036.0,6564.0,6176.0,6608.0,6599.0,4392,3070,2021-12-10 10:28:24
20211212T223711_20211212T223708_T59GMM,170.89195130552548,-43.99916820582472,1639348701454,1404.0,1562.0,1628.0,2244.0,2653.0,1633,1523,2021-12-13 10:38:21
20211214T222539_20211214T222538_T59GMM,170.89195130552548,-43.99916820582472,1639520899460,7872.0,7980.0,8040.0,8352.0,7877.0,1520,1665,2021-12-15 10:28:19
20211217T223709_20211217T223703_T59GMM,170.89195130552548,-43.99916820582472,1639780696076,69.0,137.0,87.0,1.0,22.0,197,179,2021-12-18 10:38:16
20211219T222551_20211219T222545_T59GMM,170.89195130552548,-43.99916820582472,1639952906303,459.0,584.0,753.0,1072.0,1967.0,1185,1012,2021-12-20 10:28:26
20211222T223711_20211222T223710_T59GMM,170.89195130552548,-43.99916820582472,1640212703293,273.0,305.0,262.0,174.0,251.0,332,270,2021-12-23 10:38:23
20211224T222539_20211224T222539_T59GMM,170.89195130552548,-43.99916820582472,1640384900827,1850.0,1676.0,1558.0,1960.0,2110.0,1390,1222,2021-12-25 10:28:20
20211227T223709_20211227T223704_T59GMM,170.89195130552548,-43.99916820582472,1640644697751,9576.0,8952.0,8648.0,8928.0,8657.0,5108,3712,2021-12-28 10:38:17
20211229T222551_20211229T222546_T59GMM,170.89195130552548,-43.99916820582472,1640816907175,1.0,1.0,1.0,1.0,1.0,105,77,2021-12-30 10:28:27
20220101T223711_20220101T223711_T59GMM,170.89195130552548,-43.99916820582472,1641076703787,1032.0,1134.0,1090.0,2088.0,2076.0,1232,924,2022-01-02 10:38:23
20220103T222539_20220103T222540_T59GMM,170.89195130552548,-43.99916820582472,1641248901614,11192.0,10232.0,9544.0,9816.0,9288.0,4863,3834,2022-01-04 10:28:21
20220106T223709_20220106T223705_T59GMM,170.89195130552548,-43.99916820582472,1641508698212,11.0,31.0,8.0,1.0,,85,85,2022-01-07 10:38:18
20220108T222551_20220108T222545_T59GMM,170.89195130552548,-43.99916820582472,1641680906913,10536.0,10120.0,9808.0,10184.0,9387.0,3214,3730,2022-01-09 10:28:26
20220111T223711_20220111T223710_T59GMM,170.89195130552548,-43.99916820582472,1641940703233,3876.0,3614.0,3496.0,4296.0,4614.0,3266,2526,2022-01-12 10:38:23
20220113T222539_20220113T222540_T59GMM,170.89195130552548,-43.99916820582472,1642112901375,8.0,1.0,1.0,1.0,1.0,104,91,2022-01-14 10:28:21
20220116T223709_20220116T223704_T59GMM,170.89195130552548,-43.99916820582472,1642372697715,1390.0,1396.0,1358.0,2178.0,2192.0,1235,1027,2022-01-17 10:38:17
20220121T223711_20220121T223709_T59GMM,170.89195130552548,-43.99916820582472,1642804702057,896.0,984.0,932.0,1094.0,1593.0,1680,1294,2022-01-22 10:38:22
20220123T222539_20220123T222538_T59GMM,170.89195130552548,-43.99916820582472,1642976900053,8568.0,7852.0,7344.0,7552.0,7257.0,4193,2731,2022-01-24 10:28:20
20220126T223709_20220126T223703_T59GMM,170.89195130552548,-43.99916820582472,1643236696036,336.0,356.0,236.0,294.0,178.0,221,168,2022-01-27 10:38:16
20220128T222541_20220128T222544_T59GMM,170.89195130552548,-43.99916820582472,1643408905624,163.0,293.0,238.0,607.0,691.0,633,515,2022-01-29 10:28:25
20220131T223711_20220131T223709_T59GMM,170.89195130552548,-43.99916820582472,1643668702141,1222.0,1306.0,1172.0,2342.0,2519.0,1491,1204,2022-02-01 10:38:22
20220202T222539_20220202T222538_T59GMM,170.89195130552548,-43.99916820582472,1643840899804,8976.0,8544.0,8328.0,8376.0,8111.0,4135,3206,2022-02-03 10:28:19
20220205T223709_20220205T223703_T59GMM,170.89195130552548,-43.99916820582472,1644100696459,3002.0,2946.0,2842.0,3920.0,3794.0,2807,2310,2022-02-06 10:38:16
20220207T222541_20220207T222543_T59GMM,170.89195130552548,-43.99916820582472,1644272904836,49.0,110.0,32.0,0.0,0.0,106,96,2022-02-08 10:28:24
20220210T223711_20220210T223708_T59GMM,170.89195130552548,-43.99916820582472,1644532701096,2996.0,2894.0,2714.0,3680.0,2857.0,1875,1382,2022-02-11 10:38:21
20220212T222539_20220212T222538_T59GMM,170.89195130552548,-43.99916820582472,1644704899510,8048.0,8392.0,8696.0,9064.0,8709.0,4784,4657,2022-02-13 10:28:19
20220215T223659_20220215T223702_T59GMM,170.89195130552548,-43.99916820582472,1644964695755,61.0,120.0,56.0,0.0,11.0,115,112,2022-02-16 10:38:15
20220217T222551_20220217T222545_T59GMM,170.89195130552548,-43.99916820582472,1645136906668,236.0,356.0,334.0,630.0,615.0,484,388,2022-02-18 10:28:26
20220220T223711_20220220T223711_T59GMM,170.89195130552548,-43.99916820582472,1645396703966,14.0,62.0,45.0,0.0,6.0,131,90,2022-02-21 10:38:23
20220222T222539_20220222T222539_T59GMM,170.89195130552548,-43.99916820582472,1645568900498,3892.0,3808.0,3620.0,5244.0,4596.0,3693,3055,2022-02-23 10:28:20
20220225T223709_20220225T223704_T59GMM,170.89195130552548,-43.99916820582472,1645828697848,6784.0,6280.0,5732.0,6452.0,6098.0,3946,3502,2022-02-26 10:38:17
20220227T222551_20220227T222547_T59GMM,170.89195130552548,-43.99916820582472,1646000908699,643.0,585.0,474.0,845.0,848.0,963,847,2022-02-28 10:28:28
20220302T223711_20220302T223712_T59GMM,170.89195130552548,-43.99916820582472,1646260705688,37.0,53.0,73.0,98.0,65.0,228,165,2022-03-03 10:38:25
20220304T222539_20220304T222541_T59GMM,170.89195130552548,-43.99916820582472,1646432902715,701.0,730.0,689.0,1368.0,1473.0,1088,807,2022-03-05 10:28:22
20220307T223709_20220307T223706_T59GMM,170.89195130552548,-43.99916820582472,1646692699709,23.0,1.0,0.0,0.0,0.0,73,68,2022-03-08 10:38:19
20220309T222551_20220309T222548_T59GMM,170.89195130552548,-43.99916820582472,1646864909596,10744.0,9832.0,9432.0,9104.0,8910.0,6178,4583,2022-03-10 10:28:29
20220312T223711_20220312T223713_T59GMM,170.89195130552548,-43.99916820582472,1647124706162,8640.0,8040.0,7800.0,7992.0,7787.0,4712,3078,2022-03-13 10:38:26
20220314T222539_20220314T222542_T59GMM,170.89195130552548,-43.99916820582472,1647296903599,9608.0,8912.0,8632.0,8608.0,8398.0,5931,4863,2022-03-15 10:28:23
20220317T223709_20220317T223707_T59GMM,170.89195130552548,-43.99916820582472,1647556700150,81.0,108.0,25.0,0.0,0.0,78,55,2022-03-18 10:38:20
20220319T222551_20220319T222548_T59GMM,170.89195130552548,-43.99916820582472,1647728909021,6216.0,5916.0,5736.0,6288.0,6470.0,4876,4132,2022-03-20 10:28:29
20220322T223711_20220322T223712_T59GMM,170.89195130552548,-43.99916820582472,1647988705157,23.0,75.0,47.0,45.0,51.0,178,134,2022-03-23 10:38:25
20220324T222539_20220324T222541_T59GMM,170.89195130552548,-43.99916820582472,1648160903035,1172.0,1206.0,1090.0,1846.0,1918.0,1689,1563,2022-03-25 10:28:23
20220327T223709_20220327T223706_T59GMM,170.89195130552548,-43.99916820582472,1648420699221,46.0,69.0,28.0,0.0,0.0,100,76,2022-03-28 10:38:19
20220329T222551_20220329T222546_T59GMM,170.89195130552548,-43.99916820582472,1648592907934,0.0,5.0,4.0,0.0,16.0,141,108,2022-03-30 10:28:27
20220401T223711_20220401T223711_T59GMM,170.89195130552548,-43.99916820582472,1648852704115,0.0,17.0,19.0,0.0,29.0,124,94,2022-04-02 10:38:24
20220403T222539_20220403T222541_T59GMM,170.89195130552548,-43.99916820582472,1649024902275,7920.0,7240.0,7028.0,7344.0,7046.0,5733,4618,2022-04-04 10:28:22
20220406T223709_20220406T223705_T59GMM,170.89195130552548,-43.99916820582472,1649284698978,57.0,44.0,27.0,13.0,18.0,103,91,2022-04-07 10:38:18
20220408T222551_20220408T222545_T59GMM,170.89195130552548,-43.99916820582472,1649456906637,0.0,86.0,45.0,0.0,6.0,143,109,2022-04-09 10:28:26
20220411T223711_20220411T223711_T59GMM,170.89195130552548,-43.99916820582472,1649716704281,8512.0,8704.0,8976.0,9368.0,8664.0,2294,2469,2022-04-12 10:38:24
20220413T222539_20220413T222540_T59GMM,170.89195130552548,-43.99916820582472,1649888901955,26.0,116.0,30.0,0.0,0.0,144,115,2022-04-14 10:28:21
20220416T223709_20220416T223705_T59GMM,170.89195130552548,-43.99916820582472,1650148698107,8704.0,8216.0,8120.0,8528.0,7979.0,3903,2900,2022-04-17 10:38:18
20220418T222551_20220418T222548_T59GMM,170.89195130552548,-43.99916820582472,1650320909594,1202.0,1388.0,1312.0,2114.0,2052.0,1451,1209,2022-04-19 10:28:29
20220421T223711_20220421T223713_T59GMM,170.89195130552548,-43.99916820582472,1650580706703,240.0,280.0,283.0,308.0,372.0,273,256,2022-04-22 10:38:26
20220423T222539_20220423T222538_T59GMM,170.89195130552548,-43.99916820582472,1650752899833,4052.0,3676.0,3400.0,4312.0,4050.0,2852,2069,2022-04-24 10:28:19
20220426T223659_20220426T223702_T59GMM,170.89195130552548,-43.99916820582472,1651012695431,691.0,904.0,816.0,1844.0,1806.0,1731,1545,2022-04-27 10:38:15
20220428T222551_20220428T222549_T59GMM,170.89195130552548,-43.99916820582472,1651184910698,0.0,12.0,7.0,14.0,8.0,159,82,2022-04-29 10:28:30
20220501T223711_20220501T223714_T59GMM,170.89195130552548,-43.99916820582472,1651444707157,0.0,0.0,0.0,0.0,0.0,146,109,2022-05-02 10:38:27
20220503T222539_20220503T222539_T59GMM,170.89195130552548,-43.99916820582472,1651616900629,64.0,57.0,33.0,0.0,36.0,122,108,2022-05-04 10:28:20
20220506T223709_20220506T223705_T59GMM,170.89195130552548,-43.99916820582472,1651876698269,3224.0,3216.0,3010.0,3992.0,3529.0,1810,1794,2022-05-07 10:38:18
20220508T222551_20220508T222548_T59GMM,170.89195130552548,-43.99916820582472,1652048909633,7688.0,7320.0,7116.0,7344.0,7422.0,5012,3715,2022-05-09 10:28:29
20220511T223711_20220511T223712_T59GMM,170.89195130552548,-43.99916820582472,1652308705576,0.0,104.0,58.0,40.0,77.0,136,116,2022-05-12 10:38:25
20220513T222539_20220513T222542_T59GMM,170.89195130552548,-43.99916820582472,1652480904101,4652.0,4876.0,4948.0,6060.0,5622.0,3411,3192,2022-05-14 10:28:24
20220516T223709_20220516T223708_T59GMM,170.89195130552548,-43.99916820582472,1652740701447,0.0,3.0,0.0,0.0,0.0,81,98,2022-05-17 10:38:21
20220518T222551_20220518T222612_T59GMM,170.89195130552548,-43.99916820582472,1652912911300,14304.0,13480.0,13232.0,12744.0,12442.0,3711,4525,2022-05-19 10:28:31
20220521T223721_20220521T223715_T59GMM,170.89195130552548,-43.99916820582472,1653172708697,907.0,1168.0,1246.0,2412.0,1517.0,1751,1001,2022-05-22 10:38:28
20220523T222549_20220523T222544_T59GMM,170.89195130552548,-43.99916820582472,1653344905711,39.0,58.0,5.0,0.0,4.0,113,77,2022-05-24 10:28:25
20220526T223709_20220526T223709_T59GMM,170.89195130552548,-43.99916820582472,1653604702276,13.0,18.0,13.0,10.0,0.0,89,96,2022-05-27 10:38:22
20220528T222551_20220528T222740_T59GMM,170.89195130552548,-43.99916820582472,1653776913182,0.0,103.0,90.0,139.0,123.0,215,180,2022-05-29 10:28:33
20220531T223721_20220531T223717_T59GMM,170.89195130552548,-43.99916820582472,1654036709937,1924.0,1894.0,1916.0,2728.0,2723.0,2059,1728,2022-06-01 10:38:29
20220602T222549_20220602T222543_T59GMM,170.89195130552548,-43.99916820582472,1654208905146,2668.0,2544.0,2674.0,3296.0,3511.0,2728,2263,2022-06-03 10:28:25
20220605T223709_20220605T223709_T59GMM,170.89195130552548,-43.99916820582472,1654468702951,10.0,55.0,0.0,0.0,0.0,52,75,2022-06-06 10:38:22
20220607T222551_20220607T222552_T59GMM,170.89195130552548,-43.99916820582472,1654640913937,0.0,100.0,1.0,44.0,35.0,146,154,2022-06-08 10:28:33
20220610T223721_20220610T223718_T59GMM,170.89195130552548,-43.99916820582472,1654900711547,11832.0,11344.0,11496.0,11960.0,10405.0,3446,3803,2022-06-11 10:38:31
20220612T222549_20220612T222547_T59GMM,170.89195130552548,-43.99916820582472,1655072908495,5536.0,5524.0,5708.0,6836.0,6604.0,3212,2812,2022-06-13 10:28:28
20220615T223709_20220615T223712_T59GMM,170.89195130552548,-43.99916820582472,1655332705774,448.0,450.0,298.0,187.0,166.0,156,155,2022-06-16 10:38:25
20220617T222601_20220617T222555_T59GMM,170.89195130552548,-43.99916820582472,1655504916920,96.0,117.0,60.0,0.0,13.0,44,24,2022-06-18 10:28:36
20220620T223721_20220620T223732_T59GMM,170.89195130552548,-43.99916820582472,1655764714049,147.0,180.0,100.0,58.0,6.0,106,100,2022-06-21 10:38:34
20220622T222549_20220622T222549_T59GMM,170.89195130552548,-43.99916820582472,1655936910237,2212.0,2348.0,2480.0,3784.0,3491.0,2621,2352,2022-06-23 10:28:30
20220625T223719_20220625T223714_T59GMM,170.89195130552548,-43.99916820582472,1656196707039,138.0,88.0,82.0,39.0,84.0,64,45,2022-06-26 10:38:27
20220627T222601_20220627T222557_T59GMM,170.89195130552548,-43.99916820582472,1656368918339,1100.0,1362.0,1514.0,1942.0,2032.0,1321,1235,2022-06-28 10:28:38
20220630T223721_20220630T223722_T59GMM,170.89195130552548,-43.99916820582472,1656628715089,53.0,89.0,78.0,54.0,84.0,103,85,2022-07-01 10:38:35
20220702T222549_20220702T222549_T59GMM,170.89195130552548,-43.99916820582472,1656800910622,155.0,69.0,49.0,52.0,8.0,89,60,2022-07-03 10:28:30
20220705T223719_20220705T223714_T59GMM,170.89195130552548,-43.99916820582472,1657060707079,2360.0,2310.0,2446.0,2955.0,2659.0,2427,2122,2022-07-06 10:38:27
20220707T222601_20220707T222557_T59GMM,170.89195130552548,-43.99916820582472,1657232918583,6484.0,7240.0,8128.0,8240.0,8883.0,4335,4327,2022-07-08 10:28:38
20220710T223721_20220710T223722_T59GMM,170.89195130552548,-43.99916820582472,1657492714994,288.0,284.0,199.0,198.0,210.0,163,114,2022-07-11 10:38:34
20220712T222549_20220712T222548_T59GMM,170.89195130552548,-43.99916820582472,1657664909862,1688.0,1632.0,1624.0,1478.0,1579.0,266,221,2022-07-13 10:28:29
20220715T223719_20220715T223713_T59GMM,170.89195130552548,-43.99916820582472,1657924706585,192.0,164.0,96.0,38.0,88.0,81,67,2022-07-16 10:38:26
20220717T222601_20220717T222556_T59GMM,170.89195130552548,-43.99916820582472,1658096917588,6832.0,7052.0,7320.0,7672.0,7396.0,2673,2978,2022-07-18 10:28:37
20220720T223721_20220720T223720_T59GMM,170.89195130552548,-43.99916820582472,1658356713539,1044.0,1356.0,1282.0,876.0,919.0,874,792,2022-07-21 10:38:33
20220722T222549_20220722T222549_T59GMM,170.89195130552548,-43.99916820582472,1658528910526,734.0,1078.0,1015.0,202.0,104.0,88,68,2022-07-23 10:28:30
20220725T223719_20220725T223714_T59GMM,170.89195130552548,-43.99916820582472,1658788707127,9424.0,8928.0,8536.0,8792.0,8114.0,5107,4410,2022-07-26 10:38:27
20220727T222551_20220727T222554_T59GMM,170.89195130552548,-43.99916820582472,1658960915056,5236.0,5412.0,5552.0,6556.0,5870.0,2788,3073,2022-07-28 10:28:35
20220730T223721_20220730T223719_T59GMM,170.89195130552548,-43.99916820582472,1659220712003,456.0,758.0,611.0,106.0,89.0,46,59,2022-07-31 10:38:32
20220801T222549_20220801T222549_T59GMM,170.89195130552548,-43.99916820582472,1659392910270,3320.0,3220.0,2950.0,3408.0,2942.0,1424,1242,2022-08-02 10:28:30
20220804T223719_20220804T223800_T59GMM,170.89195130552548,-43.99916820582472,1659652706582,4352.0,4228.0,4236.0,5436.0,4770.0,2859,3072,2022-08-05 10:38:26
20220806T222601_20220806T222555_T59GMM,170.89195130552548,-43.99916820582472,1659824916895,340.0,724.0,548.0,67.0,46.0,84,70,2022-08-07 10:28:36
20220809T223721_20220809T223721_T59GMM,170.89195130552548,-43.99916820582472,1660084713964,921.0,1336.0,1202.0,303.0,235.0,87,69,2022-08-10 10:38:33
20220811T222549_20220811T222547_T59GMM,170.89195130552548,-43.99916820582472,1660256909069,781.0,1224.0,1008.0,138.0,67.0,103,54,2022-08-12 10:28:29
20220814T223709_20220814T223712_T59GMM,170.89195130552548,-43.99916820582472,1660516705070,1754.0,2124.0,2210.0,2990.0,2701.0,1776,1624,2022-08-15 10:38:25
20220816T222601_20220816T222557_T59GMM,170.89195130552548,-43.99916820582472,1660688918099,1038.0,1494.0,1726.0,2294.0,2142.0,1614,1476,2022-08-17 10:28:38
20220819T223721_20220819T223722_T59GMM,170.89195130552548,-43.99916820582472,1660948714775,492.0,874.0,746.0,157.0,115.0,134,114,2022-08-20 10:38:34
20220821T222549_20220821T222545_T59GMM,170.89195130552548,-43.99916820582472,1661120906647,7664.0,7056.0,6800.0,6792.0,6258.0,3802,2467,2022-08-22 10:28:26
20220824T223709_20220824T223709_T59GMM,170.89195130552548,-43.99916820582472,1661380702316,5680.0,5468.0,5392.0,6004.0,5357.0,2614,2411,2022-08-25 10:38:22
20220826T222601_20220826T222557_T59GMM,170.89195130552548,-43.99916820582472,1661552918133,423.0,680.0,405.0,61.0,15.0,122,95,2022-08-27 10:28:38
20220829T223721_20220829T223721_T59GMM,170.89195130552548,-43.99916820582472,1661812714539,317.0,560.0,335.0,29.0,51.0,147,93,2022-08-30 10:38:34
20220831T222549_20220831T222545_T59GMM,170.89195130552548,-43.99916820582472,1661984906632,6856.0,6836.0,6796.0,7148.0,6574.0,3397,3683,2022-09-01 10:28:26
20220903T223709_20220903T223710_T59GMM,170.89195130552548,-43.99916820582472,1662244703650,159.0,410.0,170.0,32.0,34.0,106,108,2022-09-04 10:38:23
20220905T222601_20220905T222556_T59GMM,170.89195130552548,-43.99916820582472,1662416917186,271.0,547.0,316.0,88.0,76.0,128,94,2022-09-06 10:28:37
20220908T223721_20220908T223756_T59GMM,170.89195130552548,-43.99916820582472,1662676713235,248.0,471.0,250.0,66.0,73.0,165,118,2022-09-09 10:38:33
20220910T222549_20220910T222546_T59GMM,170.89195130552548,-43.99916820582472,1662848907586,4088.0,4036.0,4016.0,4916.0,4800.0,4503,4096,2022-09-11 10:28:27
20220913T223709_20220913T223754_T59GMM,170.89195130552548,-43.99916820582472,1663108704159,275.0,329.0,162.0,62.0,66.0,92,86,2022-09-14 10:38:24
20220915T222551_20220915T222553_T59GMM,170.89195130552548,-43.99916820582472,1663280914866,136.0,226.0,90.0,0.0,0.0,142,135,2022-09-16 10:28:34
20220918T223721_20220918T223717_T59GMM,170.89195130552548,-43.99916820582472,1663540710427,8544.0,8192.0,8128.0,8512.0,8030.0,4030,4592,2022-09-19 10:38:30
20220920T222549_20220920T222545_T59GMM,170.89195130552548,-43.99916820582472,1663712906934,3964.0,3820.0,3772.0,4504.0,4396.0,3443,2923,2022-09-21 10:28:26
20220923T223709_20220923T223750_T59GMM,170.89195130552548,-43.99916820582472,1663972703066,125.0,163.0,72.0,0.0,63.0,119,90,2022-09-24 10:38:23
20220925T222551_20220925T222631_T59GMM,170.89195130552548,-43.99916820582472,1664144912720,6616.0,6568.0,6656.0,7584.0,7045.0,2795,3080,2022-09-26 10:28:32
20220928T223721_20220928T223716_T59GMM,170.89195130552548,-43.99916820582472,1664404709408,3064.0,2696.0,2452.0,3568.0,2563.0,1993,1709,2022-09-29 10:38:29
20220930T222549_20220930T222543_T59GMM,170.89195130552548,-43.99916820582472,1664576904805,4992.0,5060.0,5248.0,6372.0,5886.0,4974,4017,2022-10-01 10:28:24
